code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25334_date,25334_score,25335_date,25335_score,25336_date,25336_score,25337_date,25337_score,25338_date,25338_score,25339_date,25339_score,25340_date,25340_score,25341_date,25341_score,25342_date,25342_score,25343_date,25343_score,25344_date,25344_score,25345_date,25345_score,25346_date,25346_score,25347_date,25347_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_resource,clicks_subpage,clicks_url
DDD,2013B,162984,M,London Region,No Formal quals,20-30%,35-55,2,220,N,Withdrawn,-81.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,22.0,0.0,32.0,8.0,0.0,2.0,0.0,7.0,18.0,3.0
DDD,2013B,163067,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-72.0,NA,20.0,73.0,58.0,76.0,79.0,91.0,115.0,80.0,149.0,88.0,195.0,67.0,231.0,42.0,25.0,50.0,54.0,92.0,81.0,67.0,117.0,75.0,152.0,72.0,173.0,72.0,209.0,57.0,23.0,120.0,0.0,233.0,277.0,4.0,95.0,0.0,39.0,153.0,54.0
DDD,2013B,165421,M,Ireland,HE Qualification,NA,35-55,0,60,N,Fail,-19.0,NA,25.0,73.0,53.0,41.0,81.0,77.0,116.0,34.0,151.0,55.0,200.0,32.0,233.0,44.0,25.0,60.0,54.0,72.0,81.0,69.0,117.0,67.0,152.0,74.0,173.0,89.0,209.0,36.0,46.0,35.0,1.0,269.0,213.0,7.0,114.0,1.0,150.0,287.0,55.0
DDD,2013B,165733,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,-99.0,NA,25.0,73.0,53.0,39.0,81.0,53.0,116.0,30.0,151.0,20.0,201.0,23.0,231.0,56.0,25.0,97.0,54.0,100.0,81.0,78.0,117.0,85.0,152.0,85.0,173.0,78.0,209.0,67.0,31.0,599.0,0.0,533.0,346.0,14.0,43.0,3.0,117.0,470.0,119.0
DDD,2013B,166342,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-27.0,NA,24.0,85.0,50.0,89.0,79.0,80.0,113.0,79.0,151.0,88.0,199.0,77.0,231.0,78.0,25.0,90.0,54.0,83.0,81.0,97.0,117.0,98.0,152.0,96.0,173.0,94.0,209.0,89.0,13.0,227.0,1.0,150.0,23.0,23.0,60.0,3.0,48.0,229.0,33.0
DDD,2013B,166713,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-29.0,NA,23.0,86.0,52.0,95.0,79.0,92.0,115.0,82.0,150.0,76.0,199.0,82.0,231.0,71.0,25.0,83.0,54.0,94.0,81.0,92.0,117.0,77.0,152.0,89.0,173.0,89.0,209.0,79.0,35.0,536.0,0.0,608.0,217.0,4.0,139.0,0.0,167.0,449.0,68.0
DDD,2013B,166988,F,London Region,HE Qualification,70-80%,0-35,0,90,N,Pass,-37.0,NA,23.0,65.0,46.0,70.0,79.0,88.0,115.0,85.0,148.0,70.0,199.0,19.0,229.0,64.0,25.0,77.0,54.0,89.0,81.0,83.0,117.0,90.0,152.0,87.0,173.0,75.0,209.0,71.0,23.0,101.0,0.0,274.0,69.0,1.0,64.0,1.0,79.0,242.0,68.0
DDD,2013B,167123,M,South East Region,Lower Than A Level,20-30%,0-35,1,160,N,Withdrawn,-136.0,-122.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,167717,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-25.0,NA,25.0,45.0,53.0,44.0,81.0,35.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,37.0,54.0,72.0,81.0,64.0,117.0,27.0,NA,NA,NA,NA,NA,NA,4.0,37.0,2.0,95.0,64.0,1.0,6.0,1.0,26.0,36.0,14.0
DDD,2013B,168243,M,Wales,Lower Than A Level,20-30%,0-35,2,180,Y,Withdrawn,-99.0,44.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,24.0,0.0,51.0,18.0,0.0,0.0,0.0,18.0,32.0,15.0
DDD,2013B,169894,M,South West Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-37.0,82.0,24.0,88.0,60.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,70.0,54.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,138.0,0.0,106.0,54.0,2.0,19.0,0.0,29.0,68.0,48.0
DDD,2013B,170025,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-89.0,NA,23.0,66.0,52.0,80.0,80.0,89.0,116.0,54.0,151.0,55.0,197.0,46.0,230.0,40.0,25.0,80.0,54.0,89.0,81.0,64.0,117.0,70.0,152.0,83.0,173.0,78.0,209.0,41.0,12.0,45.0,1.0,127.0,56.0,1.0,24.0,2.0,71.0,223.0,55.0
DDD,2013B,171896,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-24.0,NA,24.0,72.0,52.0,67.0,81.0,65.0,116.0,67.0,151.0,79.0,200.0,62.0,231.0,76.0,25.0,70.0,54.0,86.0,81.0,64.0,117.0,75.0,152.0,78.0,173.0,72.0,209.0,51.0,22.0,648.0,0.0,520.0,147.0,129.0,139.0,6.0,95.0,299.0,77.0
DDD,2013B,173004,F,Ireland,HE Qualification,60-70%,0-35,0,90,N,Withdrawn,-59.0,209.0,24.0,53.0,52.0,72.0,80.0,75.0,115.0,59.0,152.0,67.0,200.0,61.0,NA,NA,25.0,43.0,54.0,64.0,81.0,53.0,117.0,73.0,152.0,78.0,173.0,31.0,209.0,59.0,72.0,289.0,0.0,352.0,122.0,3.0,90.0,1.0,50.0,418.0,30.0
DDD,2013B,176092,F,South West Region,A Level or Equivalent,80-90%,35-55,0,70,N,Pass,-66.0,NA,31.0,80.0,50.0,67.0,81.0,88.0,115.0,70.0,157.0,59.0,NA,NA,230.0,38.0,25.0,87.0,54.0,92.0,81.0,75.0,117.0,82.0,152.0,81.0,173.0,75.0,209.0,27.0,7.0,284.0,0.0,344.0,147.0,2.0,131.0,2.0,64.0,189.0,31.0
DDD,2013B,177333,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-34.0,NA,24.0,74.0,55.0,70.0,80.0,64.0,122.0,45.0,150.0,46.0,NA,NA,231.0,49.0,25.0,73.0,54.0,94.0,81.0,56.0,117.0,65.0,152.0,76.0,173.0,36.0,NA,NA,35.0,328.0,0.0,237.0,93.0,4.0,47.0,2.0,60.0,215.0,28.0
DDD,2013B,177817,M,East Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-22.0,222.0,25.0,77.0,53.0,61.0,81.0,98.0,NA,NA,151.0,38.0,NA,NA,NA,NA,25.0,63.0,54.0,92.0,81.0,94.0,117.0,85.0,152.0,93.0,NA,NA,NA,NA,16.0,45.0,0.0,109.0,81.0,0.0,23.0,1.0,27.0,71.0,15.0
DDD,2013B,177981,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,Pass,-16.0,NA,23.0,86.0,52.0,92.0,92.0,96.0,115.0,82.0,145.0,88.0,197.0,94.0,229.0,56.0,25.0,80.0,54.0,89.0,81.0,78.0,117.0,72.0,152.0,87.0,173.0,78.0,209.0,84.0,36.0,505.0,13.0,351.0,140.0,20.0,72.0,1.0,103.0,439.0,66.0
DDD,2013B,178639,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,179892,F,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,-110.0,NA,22.0,94.0,47.0,93.0,78.0,94.0,111.0,96.0,148.0,87.0,196.0,80.0,229.0,51.0,25.0,73.0,54.0,97.0,81.0,86.0,117.0,90.0,152.0,93.0,173.0,100.0,209.0,81.0,7.0,387.0,20.0,990.0,163.0,1.0,389.0,5.0,107.0,562.0,106.0
DDD,2013B,180667,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-28.0,NA,24.0,93.0,51.0,89.0,81.0,97.0,116.0,82.0,150.0,47.0,NA,NA,230.0,56.0,25.0,100.0,54.0,97.0,81.0,92.0,117.0,93.0,152.0,89.0,173.0,69.0,NA,NA,24.0,607.0,1.0,375.0,24.0,7.0,51.0,0.0,114.0,398.0,165.0
DDD,2013B,180958,M,Scotland,A Level or Equivalent,10-20,0-35,1,150,Y,Pass,-79.0,NA,23.0,58.0,51.0,76.0,80.0,68.0,114.0,66.0,150.0,65.0,199.0,67.0,231.0,67.0,25.0,53.0,54.0,81.0,81.0,56.0,117.0,55.0,152.0,72.0,173.0,75.0,209.0,56.0,66.0,418.0,83.0,972.0,220.0,5.0,164.0,3.0,132.0,652.0,70.0
DDD,2013B,183714,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-310.0,NA,24.0,85.0,52.0,83.0,81.0,89.0,123.0,84.0,151.0,70.0,201.0,28.0,230.0,51.0,25.0,83.0,54.0,97.0,81.0,100.0,117.0,97.0,152.0,98.0,173.0,72.0,209.0,71.0,59.0,573.0,0.0,1256.0,301.0,33.0,76.0,3.0,183.0,478.0,327.0
DDD,2013B,184968,F,South East Region,Lower Than A Level,70-80%,0-35,1,120,N,Withdrawn,-64.0,74.0,24.0,74.0,52.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,80.0,54.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,16.0,42.0,78.0,74.0,3.0,33.0,2.0,17.0,152.0,24.0
DDD,2013B,187623,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-72.0,NA,25.0,55.0,54.0,62.0,81.0,82.0,117.0,51.0,151.0,67.0,201.0,52.0,231.0,29.0,25.0,43.0,54.0,86.0,81.0,67.0,117.0,67.0,152.0,89.0,173.0,72.0,209.0,69.0,9.0,30.0,0.0,136.0,184.0,3.0,49.0,0.0,33.0,65.0,13.0
DDD,2013B,191195,F,Scotland,Lower Than A Level,10-20,0-35,0,120,Y,Fail,-45.0,NA,25.0,81.0,58.0,51.0,81.0,81.0,116.0,16.0,151.0,0.0,NA,NA,NA,NA,25.0,63.0,54.0,78.0,81.0,67.0,117.0,67.0,152.0,56.0,173.0,72.0,NA,NA,13.0,89.0,0.0,174.0,44.0,0.0,21.0,1.0,33.0,158.0,23.0
DDD,2013B,191398,M,North Western Region,Lower Than A Level,30-40%,0-35,1,210,N,Withdrawn,-86.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
DDD,2013B,191491,F,South Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-129.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,191896,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-111.0,NA,23.0,72.0,53.0,63.0,80.0,79.0,118.0,62.0,161.0,39.0,221.0,NA,229.0,33.0,25.0,53.0,54.0,61.0,81.0,58.0,117.0,57.0,152.0,48.0,173.0,81.0,209.0,61.0,62.0,152.0,0.0,309.0,111.0,1.0,109.0,0.0,82.0,471.0,41.0
DDD,2013B,191972,M,Ireland,A Level or Equivalent,40-50%,0-35,4,120,N,Pass,-227.0,NA,22.0,78.0,51.0,77.0,77.0,85.0,113.0,57.0,150.0,67.0,191.0,61.0,230.0,58.0,25.0,67.0,54.0,81.0,81.0,94.0,117.0,60.0,152.0,57.0,173.0,61.0,209.0,73.0,16.0,711.0,0.0,2181.0,174.0,16.0,193.0,0.0,110.0,409.0,131.0
DDD,2013B,192196,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-31.0,NA,27.0,82.0,53.0,70.0,90.0,76.0,116.0,32.0,151.0,35.0,200.0,28.0,229.0,56.0,25.0,73.0,54.0,89.0,81.0,81.0,117.0,70.0,152.0,65.0,NA,NA,209.0,39.0,8.0,190.0,0.0,158.0,73.0,8.0,30.0,1.0,36.0,101.0,20.0
DDD,2013B,196266,F,Scotland,Lower Than A Level,10-20,0-35,0,240,N,Fail,-60.0,NA,25.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,21.0,0.0,54.0,27.0,2.0,13.0,1.0,16.0,29.0,12.0
DDD,2013B,196902,F,Wales,A Level or Equivalent,70-80%,0-35,3,60,N,Withdrawn,-47.0,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,198470,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-22.0,81.0,23.0,66.0,53.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,54.0,81.0,81.0,36.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,51.0,0.0,60.0,31.0,0.0,45.0,2.0,23.0,35.0,12.0
DDD,2013B,199782,M,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-100.0,NA,17.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,203.0,0.0,62.0,46.0,0.0,2.0,0.0,13.0,30.0,8.0
DDD,2013B,200588,M,London Region,A Level or Equivalent,20-30%,0-35,1,150,N,Fail,-16.0,NA,29.0,34.0,57.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,56.0,0.0,77.0,111.0,0.0,4.0,1.0,16.0,69.0,10.0
DDD,2013B,200957,M,South West Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,-88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0
DDD,2013B,202506,M,Scotland,HE Qualification,20-30%,0-35,1,150,N,Fail,-140.0,NA,29.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,80.0,NA,NA,88.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,15.0,0.0,52.0,16.0,2.0,4.0,1.0,4.0,23.0,9.0
DDD,2013B,204996,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-55.0,NA,24.0,95.0,52.0,91.0,80.0,93.0,114.0,97.0,150.0,99.0,199.0,94.0,231.0,60.0,25.0,97.0,54.0,97.0,81.0,100.0,117.0,97.0,152.0,85.0,173.0,89.0,209.0,89.0,10.0,259.0,0.0,239.0,131.0,0.0,152.0,0.0,69.0,131.0,57.0
DDD,2013B,227491,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-71.0,143.0,22.0,92.0,50.0,85.0,NA,NA,115.0,30.0,NA,NA,NA,NA,NA,NA,25.0,63.0,54.0,89.0,81.0,72.0,117.0,65.0,NA,NA,NA,NA,NA,NA,36.0,364.0,11.0,456.0,68.0,24.0,67.0,5.0,96.0,376.0,52.0
DDD,2013B,228242,F,East Anglian Region,HE Qualification,40-50%,0-35,1,145,N,Fail,-25.0,NA,24.0,93.0,53.0,86.0,80.0,80.0,116.0,23.0,NA,NA,NA,NA,NA,NA,25.0,80.0,54.0,86.0,81.0,78.0,117.0,85.0,NA,NA,NA,NA,NA,NA,32.0,156.0,0.0,225.0,116.0,1.0,23.0,0.0,61.0,350.0,19.0
DDD,2013B,228543,F,East Anglian Region,Lower Than A Level,10-20,0-35,4,60,N,Fail,-207.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,229057,F,London Region,Lower Than A Level,20-30%,0-35,3,120,N,Fail,-85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,33.0,54.0,47.0,NA,NA,117.0,10.0,NA,NA,NA,NA,NA,NA,10.0,19.0,1.0,70.0,28.0,0.0,0.0,3.0,11.0,64.0,14.0
DDD,2013B,230052,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,-25.0,82.0,29.0,39.0,58.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,37.0,54.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,291.0,0.0,226.0,119.0,5.0,62.0,0.0,19.0,69.0,35.0
DDD,2013B,233389,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Fail,-96.0,NA,23.0,79.0,53.0,76.0,87.0,87.0,116.0,64.0,NA,NA,NA,NA,NA,NA,25.0,90.0,54.0,89.0,81.0,86.0,117.0,83.0,152.0,67.0,173.0,44.0,NA,NA,10.0,91.0,0.0,324.0,165.0,22.0,45.0,0.0,38.0,130.0,51.0
DDD,2013B,233771,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-24.0,NA,24.0,89.0,51.0,86.0,80.0,93.0,115.0,90.0,150.0,80.0,201.0,70.0,231.0,69.0,25.0,87.0,54.0,97.0,81.0,94.0,117.0,80.0,152.0,83.0,173.0,78.0,209.0,61.0,28.0,677.0,0.0,731.0,153.0,5.0,59.0,2.0,62.0,217.0,64.0
DDD,2013B,234740,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-23.0,NA,25.0,89.0,53.0,84.0,80.0,91.0,123.0,86.0,151.0,92.0,NA,NA,230.0,64.0,25.0,73.0,54.0,100.0,81.0,100.0,117.0,85.0,152.0,96.0,173.0,72.0,209.0,29.0,32.0,1200.0,5.0,1296.0,237.0,142.0,437.0,1.0,128.0,283.0,203.0
DDD,2013B,234859,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-122.0,NA,25.0,80.0,53.0,84.0,80.0,76.0,116.0,61.0,151.0,73.0,200.0,44.0,229.0,58.0,25.0,50.0,54.0,94.0,81.0,75.0,117.0,73.0,152.0,83.0,173.0,81.0,209.0,59.0,8.0,50.0,0.0,92.0,102.0,0.0,32.0,0.0,26.0,71.0,20.0
DDD,2013B,234978,M,South Region,A Level or Equivalent,90-100%,0-35,2,130,N,Fail,-3.0,NA,25.0,91.0,56.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,70.0,54.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,0.0,53.0,51.0,0.0,10.0,1.0,14.0,12.0,10.0
DDD,2013B,235428,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-22.0,222.0,25.0,NA,53.0,47.0,83.0,51.0,116.0,30.0,151.0,30.0,NA,NA,NA,NA,25.0,53.0,54.0,47.0,81.0,28.0,117.0,27.0,152.0,44.0,173.0,33.0,209.0,19.0,15.0,188.0,0.0,190.0,99.0,9.0,163.0,0.0,102.0,321.0,52.0
DDD,2013B,235492,M,North Region,A Level or Equivalent,NA,35-55,0,60,N,Fail,-24.0,NA,23.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,100.0,54.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,116.0,0.0,81.0,52.0,5.0,15.0,1.0,20.0,35.0,10.0
DDD,2013B,235584,F,South Region,HE Qualification,80-90%,0-35,0,90,N,Fail,-54.0,NA,25.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,0.0,96.0,63.0,0.0,2.0,6.0,31.0,73.0,44.0
DDD,2013B,236498,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Fail,-53.0,NA,24.0,64.0,53.0,67.0,81.0,71.0,116.0,50.0,158.0,55.0,200.0,58.0,230.0,24.0,25.0,83.0,54.0,83.0,81.0,72.0,117.0,77.0,152.0,65.0,173.0,69.0,209.0,55.0,34.0,189.0,0.0,318.0,235.0,11.0,129.0,0.0,121.0,485.0,20.0
DDD,2013B,236620,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-108.0,NA,24.0,79.0,51.0,77.0,80.0,78.0,115.0,89.0,151.0,67.0,200.0,62.0,230.0,56.0,25.0,87.0,54.0,94.0,81.0,81.0,117.0,77.0,152.0,78.0,173.0,61.0,209.0,83.0,57.0,365.0,0.0,763.0,210.0,47.0,118.0,0.0,117.0,532.0,81.0
DDD,2013B,240389,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-237.0,177.0,22.0,74.0,64.0,63.0,74.0,82.0,114.0,38.0,144.0,30.0,NA,NA,NA,NA,25.0,47.0,54.0,36.0,81.0,50.0,117.0,32.0,152.0,17.0,NA,NA,NA,NA,30.0,252.0,0.0,226.0,67.0,3.0,69.0,0.0,38.0,353.0,42.0
DDD,2013B,240755,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-23.0,206.0,10.0,90.0,37.0,88.0,76.0,72.0,116.0,72.0,NA,NA,NA,NA,NA,NA,25.0,87.0,54.0,97.0,81.0,89.0,117.0,83.0,152.0,26.0,NA,NA,NA,NA,8.0,117.0,0.0,158.0,111.0,0.0,46.0,0.0,22.0,88.0,42.0
DDD,2013B,240936,M,South East Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail,-116.0,NA,25.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,6.0,0.0,12.0,15.0,0.0,0.0,0.0,2.0,10.0,6.0
DDD,2013B,241771,F,South East Region,HE Qualification,40-50%,0-35,0,60,N,Fail,-16.0,NA,25.0,56.0,57.0,58.0,81.0,63.0,119.0,56.0,151.0,53.0,203.0,NA,230.0,20.0,25.0,40.0,54.0,69.0,81.0,50.0,117.0,60.0,152.0,80.0,173.0,61.0,209.0,49.0,15.0,22.0,9.0,138.0,125.0,4.0,40.0,0.0,42.0,258.0,28.0
DDD,2013B,241922,F,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-55.0,NA,23.0,51.0,53.0,61.0,79.0,59.0,119.0,59.0,148.0,66.0,197.0,65.0,230.0,56.0,25.0,37.0,54.0,56.0,81.0,22.0,117.0,43.0,152.0,56.0,173.0,44.0,209.0,36.0,40.0,335.0,0.0,408.0,116.0,16.0,125.0,1.0,133.0,214.0,89.0
DDD,2013B,241971,M,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-50.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,244875,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-23.0,NA,25.0,81.0,53.0,73.0,81.0,95.0,116.0,82.0,151.0,80.0,NA,NA,233.0,53.0,25.0,77.0,54.0,94.0,81.0,75.0,117.0,92.0,152.0,80.0,173.0,69.0,NA,NA,38.0,344.0,0.0,249.0,91.0,12.0,263.0,0.0,85.0,234.0,43.0
DDD,2013B,244919,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,2,60,N,Withdrawn,-30.0,131.0,24.0,73.0,51.0,81.0,80.0,81.0,115.0,54.0,NA,NA,NA,NA,NA,NA,25.0,90.0,54.0,92.0,81.0,83.0,117.0,93.0,NA,NA,NA,NA,NA,NA,21.0,205.0,0.0,271.0,226.0,6.0,61.0,1.0,72.0,115.0,20.0
DDD,2013B,246652,M,Wales,HE Qualification,10-20,35-55,0,120,N,Pass,-208.0,NA,19.0,82.0,52.0,85.0,88.0,80.0,117.0,62.0,150.0,90.0,164.0,76.0,230.0,58.0,25.0,73.0,NA,NA,81.0,72.0,117.0,78.0,152.0,87.0,173.0,67.0,209.0,63.0,50.0,697.0,69.0,1024.0,435.0,26.0,363.0,0.0,146.0,843.0,143.0
DDD,2013B,248511,F,South West Region,A Level or Equivalent,60-70%,35-55,4,120,N,Pass,-140.0,NA,26.0,81.0,62.0,55.0,81.0,74.0,130.0,37.0,167.0,24.0,210.0,25.0,230.0,49.0,25.0,87.0,NA,NA,81.0,42.0,117.0,52.0,152.0,31.0,173.0,36.0,209.0,59.0,10.0,118.0,0.0,265.0,94.0,9.0,64.0,1.0,104.0,128.0,49.0
DDD,2013B,248994,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-79.0,NA,25.0,93.0,53.0,95.0,81.0,96.0,116.0,98.0,151.0,96.0,194.0,90.0,229.0,73.0,25.0,90.0,54.0,100.0,81.0,97.0,117.0,95.0,152.0,98.0,173.0,97.0,209.0,91.0,58.0,388.0,33.0,857.0,108.0,18.0,140.0,1.0,126.0,546.0,453.0
DDD,2013B,249423,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-43.0,NA,23.0,77.0,57.0,89.0,83.0,86.0,120.0,51.0,161.0,43.0,NA,NA,230.0,44.0,25.0,87.0,54.0,81.0,81.0,69.0,117.0,27.0,152.0,78.0,173.0,64.0,NA,NA,34.0,316.0,0.0,346.0,71.0,15.0,161.0,2.0,43.0,258.0,66.0
DDD,2013B,249996,F,South East Region,Lower Than A Level,30-40%,0-35,2,150,N,Fail,-23.0,NA,22.0,75.0,62.0,80.0,80.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,60.0,54.0,64.0,81.0,53.0,117.0,42.0,NA,NA,NA,NA,NA,NA,12.0,244.0,164.0,341.0,58.0,54.0,60.0,1.0,93.0,338.0,55.0
DDD,2013B,251999,F,North Region,A Level or Equivalent,40-50%,0-35,1,280,N,Pass,-30.0,NA,24.0,92.0,53.0,76.0,80.0,40.0,114.0,22.0,151.0,35.0,200.0,38.0,230.0,51.0,25.0,83.0,54.0,81.0,81.0,72.0,117.0,30.0,152.0,74.0,NA,NA,NA,NA,28.0,464.0,391.0,628.0,300.0,10.0,85.0,2.0,89.0,406.0,79.0
