code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34860_date,34860_score,34861_date,34861_score,34862_date,34862_score,34863_date,34863_score,34864_date,34864_score,34865_date,34865_score,34866_date,34866_score,34867_date,34867_score,34868_date,34868_score,34869_date,34869_score,34870_date,34870_score,34871_date,34871_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2013B,149680,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass,-135.0,NA,19.0,82.0,47.0,88.0,89.0,88.0,130.0,80.0,166.0,93.0,24.0,85.0,61.0,81.0,75.0,86.0,128.0,83.0,158.0,94.0,209.0,72.0,195.0,85.0,11.0,8.0,964.0,0.0,737.0,2491.0,6.0,42.0,19.0,6.0,634.0,32.0,350.0,38.0
FFF,2013B,149693,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-53.0,NA,18.0,82.0,39.0,76.0,89.0,83.0,130.0,79.0,NA,NA,18.0,80.0,74.0,78.0,220.0,50.0,220.0,67.0,221.0,56.0,221.0,79.0,221.0,69.0,13.0,0.0,511.0,0.0,463.0,712.0,18.0,9.0,4.0,6.0,772.0,24.0,294.0,9.0
FFF,2013B,150763,M,North Region,Lower Than A Level,NA,35-55,0,100,N,Pass,-54.0,NA,8.0,52.0,38.0,68.0,77.0,64.0,111.0,68.0,148.0,70.0,45.0,86.0,80.0,99.0,82.0,72.0,109.0,85.0,143.0,85.0,164.0,90.0,164.0,78.0,0.0,18.0,1963.0,0.0,1719.0,3463.0,13.0,127.0,14.0,10.0,1282.0,78.0,1081.0,107.0
FFF,2013B,151465,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-55.0,NA,15.0,78.0,43.0,50.0,88.0,68.0,145.0,76.0,165.0,88.0,37.0,74.0,178.0,72.0,181.0,67.0,195.0,75.0,195.0,59.0,196.0,71.0,195.0,65.0,14.0,10.0,375.0,0.0,241.0,1195.0,18.0,31.0,10.0,15.0,373.0,32.0,160.0,21.0
FFF,2013B,153110,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,-23.0,NA,19.0,76.0,69.0,72.0,129.0,48.0,NA,NA,NA,NA,28.0,74.0,59.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,0.0,91.0,135.0,0.0,1.0,1.0,0.0,211.0,8.0,70.0,5.0
FFF,2013B,153785,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-23.0,NA,17.0,92.0,45.0,86.0,88.0,94.0,123.0,84.0,165.0,83.0,55.0,80.0,66.0,95.0,154.0,84.0,159.0,69.0,164.0,82.0,200.0,72.0,189.0,69.0,10.0,3.0,967.0,0.0,920.0,1900.0,22.0,36.0,11.0,17.0,778.0,52.0,314.0,45.0
FFF,2013B,155511,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,NA,13.0,86.0,44.0,84.0,100.0,90.0,128.0,89.0,165.0,93.0,82.0,83.0,82.0,89.0,87.0,78.0,128.0,78.0,153.0,79.0,208.0,83.0,207.0,75.0,45.0,22.0,314.0,0.0,570.0,2627.0,19.0,33.0,21.0,25.0,836.0,42.0,477.0,26.0
FFF,2013B,157308,F,South West Region,HE Qualification,30-40%,0-35,0,180,N,Pass,-31.0,NA,16.0,76.0,NA,NA,88.0,78.0,134.0,63.0,166.0,61.0,217.0,61.0,217.0,74.0,216.0,61.0,220.0,75.0,220.0,48.0,220.0,59.0,220.0,71.0,0.0,0.0,320.0,0.0,257.0,911.0,8.0,14.0,10.0,0.0,803.0,32.0,291.0,29.0
FFF,2013B,160193,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,2,120,N,Withdrawn,-55.0,108.0,19.0,76.0,47.0,52.0,NA,NA,NA,NA,NA,NA,11.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,11.0,0.0,50.0,113.0,0.0,1.0,1.0,0.0,82.0,6.0,45.0,5.0
FFF,2013B,161658,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,225,N,Fail,-58.0,NA,18.0,68.0,43.0,74.0,103.0,29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,95.0,0.0,178.0,396.0,5.0,8.0,11.0,0.0,64.0,13.0,163.0,25.0
FFF,2013B,165617,M,London Region,HE Qualification,50-60%,0-35,1,120,N,Fail,-87.0,NA,NA,NA,47.0,52.0,96.0,52.0,131.0,45.0,NA,NA,216.0,74.0,216.0,87.0,217.0,66.0,217.0,65.0,220.0,68.0,220.0,76.0,220.0,63.0,0.0,8.0,314.0,0.0,436.0,2147.0,8.0,56.0,9.0,16.0,735.0,29.0,319.0,27.0
FFF,2013B,165806,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-11.0,NA,19.0,84.0,46.0,72.0,98.0,40.0,142.0,40.0,173.0,0.0,221.0,82.0,221.0,77.0,222.0,59.0,223.0,59.0,223.0,58.0,223.0,46.0,223.0,59.0,0.0,0.0,304.0,6.0,129.0,157.0,4.0,5.0,5.0,0.0,703.0,30.0,143.0,9.0
FFF,2013B,166327,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,-28.0,NA,18.0,82.0,47.0,62.0,89.0,77.0,131.0,80.0,166.0,81.0,47.0,73.0,80.0,90.0,175.0,86.0,179.0,85.0,180.0,93.0,188.0,81.0,214.0,81.0,10.0,2.0,449.0,0.0,413.0,1816.0,15.0,16.0,6.0,4.0,646.0,30.0,240.0,20.0
FFF,2013B,166421,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-22.0,NA,18.0,82.0,47.0,94.0,89.0,82.0,131.0,82.0,NA,NA,-4.0,97.0,-2.0,94.0,48.0,81.0,98.0,83.0,187.0,82.0,220.0,80.0,214.0,81.0,0.0,2.0,885.0,0.0,510.0,916.0,9.0,9.0,5.0,8.0,689.0,30.0,241.0,24.0
FFF,2013B,167557,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,-61.0,219.0,8.0,84.0,43.0,92.0,NA,NA,NA,NA,NA,NA,20.0,83.0,45.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,70.0,0.0,90.0,163.0,0.0,0.0,6.0,0.0,180.0,22.0,100.0,10.0
FFF,2013B,167759,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,1,180,N,Fail,-23.0,NA,18.0,68.0,46.0,46.0,100.0,47.0,137.0,44.0,NA,NA,17.0,67.0,42.0,93.0,110.0,81.0,136.0,73.0,NA,NA,NA,NA,NA,NA,0.0,5.0,291.0,0.0,270.0,739.0,21.0,25.0,10.0,12.0,363.0,33.0,239.0,19.0
FFF,2013B,169490,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-144.0,NA,18.0,84.0,52.0,80.0,95.0,69.0,131.0,80.0,177.0,73.0,32.0,72.0,NA,NA,82.0,63.0,187.0,79.0,NA,NA,NA,NA,NA,NA,0.0,0.0,221.0,0.0,338.0,1144.0,96.0,15.0,4.0,7.0,545.0,58.0,295.0,24.0
FFF,2013B,169555,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,9.0,0.0,80.0,102.0,0.0,0.0,2.0,0.0,1.0,27.0,52.0,4.0
FFF,2013B,169858,M,South East Region,A Level or Equivalent,50-60%,0-35,2,90,N,Pass,-4.0,NA,19.0,92.0,47.0,68.0,89.0,64.0,131.0,73.0,173.0,76.0,213.0,91.0,217.0,97.0,222.0,75.0,220.0,77.0,222.0,85.0,224.0,78.0,224.0,68.0,0.0,0.0,91.0,5.0,117.0,182.0,53.0,0.0,6.0,1.0,527.0,131.0,169.0,14.0
FFF,2013B,170165,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,270,N,Pass,-180.0,NA,18.0,86.0,47.0,62.0,87.0,73.0,131.0,62.0,165.0,89.0,220.0,75.0,220.0,80.0,220.0,71.0,220.0,68.0,220.0,69.0,220.0,73.0,220.0,81.0,8.0,2.0,388.0,0.0,518.0,1679.0,6.0,48.0,8.0,20.0,796.0,45.0,265.0,24.0
FFF,2013B,174436,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-110.0,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,44.0,0.0,15.0,23.0,0.0,0.0,5.0,0.0,0.0,5.0,9.0,0.0
FFF,2013B,174805,F,Scotland,A Level or Equivalent,10-20,35-55,0,135,N,Withdrawn,-96.0,48.0,16.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,301.0,0.0,194.0,193.0,6.0,38.0,13.0,3.0,53.0,11.0,92.0,23.0
FFF,2013B,180974,M,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,-77.0,130.0,19.0,62.0,47.0,88.0,89.0,75.0,NA,NA,NA,NA,367.0,89.0,367.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,105.0,0.0,223.0,765.0,2.0,25.0,10.0,0.0,0.0,32.0,87.0,6.0
FFF,2013B,181508,M,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass,-55.0,NA,18.0,92.0,46.0,70.0,89.0,85.0,128.0,92.0,167.0,95.0,109.0,87.0,109.0,91.0,188.0,72.0,189.0,83.0,189.0,77.0,189.0,74.0,189.0,62.0,10.0,6.0,76.0,0.0,501.0,1956.0,6.0,55.0,23.0,22.0,532.0,49.0,295.0,34.0
FFF,2013B,181992,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-24.0,NA,18.0,90.0,49.0,38.0,89.0,65.0,131.0,51.0,165.0,25.0,222.0,76.0,222.0,96.0,222.0,78.0,222.0,59.0,222.0,70.0,222.0,71.0,222.0,67.0,0.0,1.0,56.0,0.0,189.0,333.0,0.0,0.0,2.0,0.0,603.0,42.0,158.0,9.0
FFF,2013B,182468,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-58.0,NA,19.0,62.0,47.0,70.0,89.0,57.0,133.0,74.0,173.0,63.0,220.0,69.0,223.0,57.0,220.0,58.0,220.0,68.0,220.0,67.0,220.0,49.0,220.0,53.0,0.0,2.0,158.0,0.0,273.0,885.0,0.0,28.0,6.0,12.0,979.0,24.0,244.0,30.0
FFF,2013B,184129,M,Wales,A Level or Equivalent,90-100%,0-35,1,180,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,20.0,0.0,54.0,62.0,13.0,2.0,4.0,0.0,1.0,0.0,24.0,5.0
FFF,2013B,185496,M,Wales,Lower Than A Level,0-10%,0-35,2,120,N,Fail,-22.0,NA,25.0,92.0,73.0,72.0,114.0,91.0,199.0,69.0,230.0,NA,119.0,65.0,223.0,74.0,223.0,71.0,222.0,84.0,222.0,62.0,221.0,68.0,222.0,68.0,0.0,2.0,122.0,0.0,274.0,1123.0,7.0,14.0,9.0,9.0,732.0,38.0,268.0,33.0
FFF,2013B,186380,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,-23.0,NA,16.0,90.0,44.0,76.0,84.0,90.0,121.0,89.0,160.0,91.0,40.0,92.0,61.0,98.0,87.0,85.0,118.0,91.0,164.0,87.0,202.0,93.0,201.0,97.0,22.0,5.0,259.0,0.0,805.0,2243.0,12.0,25.0,17.0,42.0,585.0,54.0,343.0,56.0
FFF,2013B,189720,M,Ireland,Lower Than A Level,NA,0-35,1,120,N,Fail,-108.0,NA,39.0,68.0,47.0,56.0,105.0,23.0,131.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,42.0,0.0,60.0,208.0,0.0,0.0,0.0,0.0,0.0,13.0,108.0,6.0
FFF,2013B,190653,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-36.0,46.0,17.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,218.0,0.0,125.0,267.0,0.0,27.0,4.0,7.0,111.0,13.0,80.0,7.0
FFF,2013B,191998,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-29.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,25.0,0.0,30.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0
FFF,2013B,193193,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,150,N,Fail,-28.0,NA,19.0,58.0,NA,NA,89.0,59.0,129.0,78.0,NA,NA,80.0,81.0,96.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,78.0,0.0,156.0,358.0,6.0,0.0,5.0,0.0,277.0,15.0,122.0,8.0
FFF,2013B,193803,M,South Region,Post Graduate Qualification,90-100%,35-55,0,210,N,Withdrawn,-16.0,-14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013B,193834,M,North Region,Lower Than A Level,10-20,0-35,3,120,N,Pass,-121.0,NA,17.0,78.0,47.0,80.0,89.0,51.0,131.0,48.0,164.0,66.0,147.0,73.0,171.0,72.0,171.0,56.0,210.0,59.0,150.0,83.0,213.0,62.0,161.0,60.0,0.0,0.0,230.0,0.0,395.0,1042.0,5.0,4.0,6.0,4.0,710.0,30.0,206.0,13.0
FFF,2013B,198257,M,North Western Region,Lower Than A Level,0-10%,0-35,1,180,N,Withdrawn,-108.0,39.0,18.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,73.0,0.0,50.0,76.0,4.0,1.0,7.0,0.0,0.0,11.0,35.0,9.0
FFF,2013B,199244,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-25.0,NA,15.0,78.0,46.0,72.0,88.0,71.0,130.0,68.0,172.0,84.0,52.0,83.0,62.0,77.0,80.0,84.0,128.0,77.0,172.0,90.0,220.0,74.0,209.0,79.0,24.0,6.0,160.0,0.0,291.0,1352.0,0.0,58.0,14.0,40.0,1143.0,37.0,297.0,26.0
FFF,2013B,199446,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-95.0,NA,18.0,82.0,43.0,90.0,85.0,91.0,122.0,91.0,165.0,94.0,105.0,96.0,105.0,96.0,105.0,92.0,109.0,95.0,NA,NA,185.0,97.0,NA,NA,8.0,10.0,154.0,0.0,185.0,505.0,19.0,3.0,4.0,0.0,923.0,47.0,326.0,25.0
FFF,2013B,200773,M,North Region,Lower Than A Level,70-80%,0-35,0,150,N,Fail,-183.0,NA,19.0,82.0,51.0,68.0,96.0,0.0,136.0,42.0,167.0,67.0,137.0,87.0,137.0,70.0,137.0,52.0,137.0,66.0,137.0,48.0,200.0,60.0,200.0,68.0,0.0,0.0,260.0,0.0,162.0,286.0,56.0,13.0,4.0,0.0,909.0,112.0,228.0,28.0
FFF,2013B,202487,M,Wales,A Level or Equivalent,90-100%,35-55,0,90,N,Distinction,-55.0,NA,13.0,100.0,38.0,68.0,86.0,86.0,128.0,86.0,160.0,94.0,-3.0,85.0,30.0,98.0,55.0,92.0,101.0,99.0,140.0,91.0,188.0,95.0,184.0,93.0,1.0,6.0,284.0,0.0,447.0,498.0,5.0,11.0,10.0,1.0,946.0,26.0,349.0,29.0
FFF,2013B,203050,F,South East Region,A Level or Equivalent,60-70%,35-55,1,100,N,Pass,-117.0,NA,16.0,74.0,44.0,62.0,88.0,70.0,130.0,70.0,165.0,72.0,45.0,78.0,53.0,87.0,145.0,70.0,210.0,61.0,208.0,74.0,217.0,61.0,215.0,57.0,1.0,4.0,674.0,0.0,636.0,1603.0,35.0,86.0,9.0,3.0,728.0,30.0,367.0,41.0
FFF,2013B,203442,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-22.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,24.0,0.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0
FFF,2013B,203707,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-29.0,NA,13.0,82.0,47.0,72.0,89.0,42.0,130.0,66.0,174.0,42.0,28.0,77.0,35.0,75.0,102.0,73.0,102.0,73.0,143.0,88.0,189.0,68.0,189.0,73.0,5.0,0.0,240.0,0.0,292.0,1449.0,6.0,6.0,9.0,3.0,914.0,50.0,299.0,27.0
FFF,2013B,227401,M,North Region,Lower Than A Level,NA,0-35,0,90,N,Fail,-61.0,NA,23.0,90.0,45.0,50.0,88.0,73.0,130.0,39.0,NA,NA,-8.0,90.0,89.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,69.0,0.0,307.0,630.0,1.0,13.0,12.0,9.0,189.0,18.0,212.0,26.0
FFF,2013B,228635,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Withdrawn,-122.0,-60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,228703,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-24.0,NA,14.0,86.0,44.0,80.0,76.0,79.0,116.0,90.0,144.0,75.0,14.0,92.0,23.0,93.0,66.0,77.0,108.0,68.0,137.0,81.0,167.0,74.0,167.0,80.0,8.0,5.0,293.0,0.0,455.0,1220.0,0.0,13.0,11.0,9.0,1311.0,36.0,282.0,18.0
FFF,2013B,230279,M,London Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-102.0,NA,17.0,70.0,36.0,54.0,76.0,70.0,122.0,61.0,163.0,83.0,37.0,100.0,37.0,100.0,48.0,100.0,136.0,90.0,164.0,96.0,184.0,92.0,172.0,92.0,0.0,1.0,132.0,0.0,287.0,906.0,23.0,1.0,2.0,0.0,1856.0,23.0,279.0,19.0
FFF,2013B,230684,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,Y,Fail,-23.0,NA,17.0,86.0,46.0,68.0,89.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,313.0,0.0,179.0,476.0,37.0,4.0,29.0,4.0,40.0,27.0,191.0,25.0
FFF,2013B,232675,M,West Midlands Region,HE Qualification,50-60%,0-35,1,120,N,Fail,-19.0,NA,24.0,60.0,46.0,64.0,NA,NA,NA,NA,NA,NA,66.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,72.0,0.0,101.0,358.0,0.0,24.0,8.0,0.0,89.0,18.0,88.0,11.0
FFF,2013B,232764,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,150,N,Withdrawn,-23.0,110.0,19.0,90.0,62.0,66.0,NA,NA,NA,NA,NA,NA,367.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,196.0,0.0,192.0,347.0,0.0,0.0,2.0,0.0,12.0,20.0,128.0,14.0
FFF,2013B,234196,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-47.0,27.0,NA,NA,47.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,32.0,0.0,34.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0
FFF,2013B,234609,F,South West Region,Lower Than A Level,80-90%,35-55,1,60,N,Pass,-60.0,NA,26.0,100.0,47.0,52.0,89.0,95.0,138.0,73.0,166.0,84.0,98.0,93.0,104.0,93.0,207.0,92.0,207.0,93.0,207.0,96.0,207.0,92.0,207.0,92.0,29.0,5.0,180.0,0.0,769.0,3584.0,27.0,43.0,74.0,43.0,1312.0,112.0,1380.0,226.0
FFF,2013B,234661,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-58.0,96.0,18.0,66.0,46.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,75.0,0.0,112.0,243.0,0.0,17.0,7.0,0.0,42.0,8.0,89.0,7.0
FFF,2013B,234727,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-30.0,NA,13.0,90.0,44.0,94.0,85.0,88.0,120.0,90.0,164.0,95.0,27.0,98.0,18.0,94.0,77.0,92.0,116.0,95.0,154.0,94.0,173.0,88.0,199.0,89.0,47.0,17.0,1677.0,0.0,925.0,1901.0,36.0,91.0,22.0,31.0,1132.0,51.0,528.0,55.0
FFF,2013B,236844,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-71.0,NA,19.0,86.0,47.0,60.0,88.0,82.0,131.0,72.0,169.0,76.0,88.0,79.0,96.0,79.0,187.0,72.0,187.0,65.0,188.0,77.0,193.0,66.0,192.0,74.0,0.0,0.0,140.0,0.0,310.0,330.0,0.0,0.0,7.0,0.0,603.0,26.0,170.0,21.0
FFF,2013B,237401,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-87.0,NA,19.0,92.0,46.0,50.0,89.0,80.0,131.0,84.0,165.0,86.0,47.0,95.0,45.0,92.0,167.0,70.0,214.0,68.0,214.0,64.0,215.0,69.0,214.0,60.0,0.0,8.0,276.0,0.0,314.0,976.0,1.0,21.0,8.0,14.0,575.0,37.0,240.0,23.0
FFF,2013B,237953,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,-77.0,NA,17.0,54.0,46.0,48.0,96.0,40.0,130.0,51.0,165.0,58.0,220.0,81.0,220.0,79.0,220.0,67.0,220.0,71.0,220.0,68.0,220.0,75.0,220.0,74.0,0.0,2.0,10.0,0.0,130.0,278.0,0.0,0.0,3.0,0.0,590.0,41.0,134.0,16.0
FFF,2013B,238901,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,-28.0,NA,17.0,72.0,44.0,82.0,88.0,70.0,130.0,81.0,NA,NA,20.0,72.0,89.0,81.0,181.0,73.0,181.0,58.0,207.0,64.0,207.0,53.0,207.0,67.0,0.0,2.0,306.0,0.0,372.0,797.0,108.0,27.0,7.0,13.0,677.0,39.0,223.0,32.0
FFF,2013B,239540,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-16.0,NA,19.0,92.0,47.0,30.0,89.0,70.0,131.0,71.0,166.0,26.0,66.0,92.0,74.0,98.0,223.0,90.0,223.0,74.0,223.0,75.0,223.0,80.0,223.0,84.0,1.0,2.0,292.0,0.0,355.0,1260.0,3.0,10.0,7.0,3.0,794.0,23.0,350.0,19.0
FFF,2013B,239748,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-169.0,NA,16.0,84.0,47.0,52.0,87.0,63.0,130.0,77.0,NA,NA,101.0,73.0,123.0,87.0,124.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,78.0,0.0,93.0,83.0,0.0,0.0,1.0,0.0,262.0,14.0,56.0,4.0
FFF,2013B,240024,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,-22.0,NA,19.0,62.0,53.0,76.0,102.0,71.0,135.0,58.0,NA,NA,220.0,86.0,220.0,95.0,220.0,78.0,220.0,79.0,220.0,80.0,220.0,80.0,220.0,92.0,16.0,9.0,277.0,1.0,253.0,1097.0,1.0,51.0,13.0,9.0,667.0,46.0,245.0,18.0
FFF,2013B,241166,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-28.0,NA,18.0,72.0,53.0,54.0,NA,NA,NA,NA,NA,NA,55.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,346.0,0.0,324.0,349.0,11.0,6.0,25.0,5.0,232.0,50.0,205.0,39.0
FFF,2013B,241700,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,76.0,0.0,38.0,25.0,2.0,1.0,8.0,0.0,1.0,3.0,31.0,2.0
FFF,2013B,243600,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-22.0,NA,18.0,94.0,47.0,74.0,88.0,83.0,131.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,122.0,0.0,129.0,181.0,0.0,1.0,3.0,0.0,1.0,43.0,111.0,13.0
FFF,2013B,243657,M,Wales,Lower Than A Level,60-70%,35-55,1,120,N,Distinction,-136.0,NA,18.0,84.0,41.0,90.0,86.0,85.0,128.0,76.0,165.0,92.0,34.0,87.0,195.0,95.0,195.0,86.0,184.0,89.0,198.0,81.0,210.0,83.0,209.0,88.0,14.0,10.0,900.0,0.0,1031.0,2269.0,16.0,42.0,13.0,16.0,792.0,43.0,579.0,65.0
FFF,2013B,244114,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-52.0,NA,18.0,74.0,47.0,66.0,87.0,56.0,130.0,78.0,166.0,91.0,208.0,79.0,208.0,82.0,213.0,59.0,210.0,77.0,213.0,67.0,213.0,66.0,213.0,67.0,0.0,4.0,168.0,0.0,317.0,893.0,15.0,1.0,2.0,4.0,820.0,31.0,177.0,15.0
FFF,2013B,244816,M,North Western Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn,-25.0,116.0,18.0,76.0,46.0,10.0,88.0,52.0,NA,NA,NA,NA,60.0,44.0,87.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,596.0,0.0,581.0,778.0,16.0,57.0,20.0,13.0,402.0,72.0,459.0,68.0
FFF,2013B,244918,M,London Region,HE Qualification,10-20,35-55,0,120,N,Pass,-107.0,NA,18.0,94.0,47.0,96.0,88.0,92.0,129.0,75.0,165.0,88.0,215.0,74.0,215.0,80.0,215.0,84.0,215.0,77.0,215.0,66.0,215.0,75.0,215.0,80.0,1.0,0.0,273.0,0.0,141.0,186.0,1.0,4.0,2.0,0.0,573.0,30.0,125.0,2.0
