code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34886_date,34886_score,34887_date,34887_score,34888_date,34888_score,34889_date,34889_score,34890_date,34890_score,34891_date,34891_score,34892_date,34892_score,34893_date,34893_score,34894_date,34894_score,34895_date,34895_score,34896_date,34896_score,34897_date,34897_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2014B,160472,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-79.0,NA,20.0,88.0,52.0,74.0,87.0,70.0,128.0,45.0,170.0,41.0,69.0,88.0,131.0,82.0,133.0,70.0,133.0,84.0,138.0,76.0,NA,NA,NA,NA,0.0,0.0,0.0,315.0,0.0,265.0,4.0,344.0,4.0,6.0,0.0,491.0,34.0,199.0,19.0
FFF,2014B,163332,M,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,-23.0,NA,25.0,38.0,52.0,64.0,87.0,72.0,132.0,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,81.0,0.0,179.0,8.0,156.0,1.0,4.0,0.0,13.0,39.0,164.0,9.0
FFF,2014B,163962,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,3,120,N,Withdrawn,-96.0,58.0,24.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
FFF,2014B,167106,M,East Anglian Region,Lower Than A Level,30-40%,35-55,2,60,N,Pass,-79.0,NA,31.0,50.0,52.0,56.0,99.0,41.0,140.0,42.0,171.0,78.0,108.0,62.0,108.0,79.0,109.0,36.0,150.0,55.0,178.0,56.0,219.0,56.0,215.0,64.0,13.0,0.0,2.0,138.0,0.0,350.0,11.0,1543.0,8.0,12.0,1.0,356.0,92.0,192.0,43.0
FFF,2014B,174155,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,-50.0,-47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,178179,M,London Region,Lower Than A Level,30-40%,0-35,0,150,N,Pass,-44.0,NA,24.0,92.0,52.0,64.0,87.0,63.0,136.0,89.0,171.0,91.0,216.0,100.0,194.0,94.0,224.0,91.0,217.0,91.0,226.0,88.0,228.0,80.0,228.0,39.0,8.0,0.0,4.0,176.0,0.0,391.0,0.0,1412.0,15.0,8.0,9.0,1177.0,61.0,395.0,33.0
FFF,2014B,179081,M,South Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-113.0,NA,23.0,68.0,51.0,44.0,87.0,56.0,128.0,54.0,170.0,26.0,14.0,88.0,33.0,89.0,74.0,66.0,128.0,64.0,164.0,68.0,196.0,74.0,164.0,85.0,0.0,0.0,1.0,130.0,0.0,197.0,0.0,490.0,18.0,9.0,9.0,1546.0,29.0,152.0,6.0
FFF,2014B,181719,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-45.0,46.0,23.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,10.0,92.0,26.0,99.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,160.0,0.0,92.0,0.0,191.0,28.0,3.0,3.0,111.0,36.0,63.0,13.0
FFF,2014B,183429,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-26.0,NA,24.0,78.0,52.0,70.0,94.0,55.0,149.0,64.0,175.0,49.0,226.0,80.0,226.0,88.0,226.0,71.0,226.0,80.0,227.0,80.0,227.0,73.0,227.0,77.0,22.0,0.0,1.0,219.0,0.0,164.0,2.0,287.0,9.0,5.0,0.0,627.0,15.0,179.0,22.0
FFF,2014B,190418,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-204.0,NA,22.0,90.0,51.0,82.0,91.0,92.0,139.0,78.0,170.0,87.0,13.0,100.0,103.0,94.0,126.0,91.0,126.0,85.0,166.0,94.0,194.0,89.0,187.0,92.0,26.0,3.0,2.0,617.0,0.0,748.0,10.0,3641.0,45.0,22.0,40.0,885.0,56.0,524.0,54.0
FFF,2014B,190829,M,London Region,Lower Than A Level,20-30%,35-55,0,90,N,Withdrawn,-62.0,-54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,190930,M,Ireland,HE Qualification,NA,0-35,0,90,N,Pass,-12.0,NA,24.0,78.0,52.0,78.0,87.0,65.0,136.0,68.0,NA,NA,222.0,93.0,222.0,99.0,222.0,86.0,223.0,86.0,223.0,86.0,223.0,92.0,224.0,69.0,7.0,0.0,0.0,51.0,0.0,111.0,2.0,824.0,27.0,6.0,3.0,513.0,18.0,128.0,10.0
FFF,2014B,191590,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Pass,-22.0,NA,22.0,80.0,51.0,82.0,86.0,73.0,142.0,40.0,NA,NA,40.0,83.0,39.0,99.0,152.0,89.0,217.0,76.0,217.0,87.0,226.0,79.0,219.0,88.0,16.0,0.0,2.0,62.0,0.0,193.0,4.0,1362.0,23.0,2.0,12.0,569.0,23.0,217.0,16.0
FFF,2014B,193803,M,South Region,Post Graduate Qualification,90-100%,35-55,2,180,N,Withdrawn,-57.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,77.0,0.0,55.0,4.0,13.0,0.0,13.0,0.0,1.0,35.0,13.0,0.0
FFF,2014B,195515,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-29.0,NA,20.0,98.0,51.0,80.0,85.0,71.0,127.0,74.0,169.0,75.0,185.0,65.0,201.0,78.0,207.0,62.0,208.0,79.0,209.0,72.0,215.0,62.0,214.0,66.0,0.0,0.0,1.0,133.0,0.0,220.0,1.0,426.0,1.0,4.0,0.0,660.0,22.0,139.0,11.0
FFF,2014B,195552,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-103.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,197097,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-178.0,-67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,197538,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn,-34.0,213.0,24.0,86.0,52.0,66.0,93.0,45.0,136.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,54.0,0.0,97.0,5.0,116.0,3.0,0.0,0.0,0.0,13.0,91.0,1.0
FFF,2014B,203568,F,East Anglian Region,Lower Than A Level,40-50%,0-35,1,180,N,Fail,-67.0,NA,22.0,82.0,51.0,66.0,86.0,70.0,128.0,55.0,NA,NA,52.0,68.0,69.0,83.0,159.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,159.0,0.0,315.0,0.0,1103.0,33.0,7.0,9.0,587.0,42.0,208.0,17.0
FFF,2014B,227297,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-52.0,NA,21.0,76.0,51.0,64.0,86.0,78.0,127.0,67.0,170.0,80.0,17.0,81.0,80.0,83.0,150.0,68.0,121.0,77.0,150.0,79.0,189.0,66.0,153.0,58.0,1.0,0.0,1.0,369.0,4.0,460.0,5.0,1153.0,8.0,9.0,3.0,733.0,255.0,213.0,12.0
FFF,2014B,228138,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-124.0,NA,22.0,84.0,51.0,86.0,86.0,80.0,129.0,82.0,NA,NA,49.0,85.0,66.0,84.0,131.0,76.0,131.0,73.0,226.0,70.0,226.0,66.0,226.0,75.0,0.0,0.0,3.0,274.0,0.0,193.0,0.0,438.0,4.0,4.0,3.0,578.0,12.0,123.0,3.0
FFF,2014B,228258,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-108.0,NA,23.0,78.0,51.0,68.0,87.0,62.0,128.0,40.0,171.0,66.0,19.0,67.0,109.0,63.0,229.0,53.0,229.0,69.0,229.0,52.0,229.0,40.0,229.0,57.0,0.0,0.0,1.0,209.0,0.0,129.0,0.0,172.0,2.0,8.0,0.0,820.0,15.0,158.0,20.0
FFF,2014B,228729,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-23.0,NA,22.0,82.0,51.0,82.0,89.0,89.0,128.0,88.0,170.0,96.0,46.0,86.0,42.0,90.0,129.0,83.0,130.0,83.0,159.0,77.0,222.0,90.0,210.0,79.0,9.0,3.0,4.0,1115.0,0.0,1306.0,5.0,3584.0,32.0,17.0,7.0,1223.0,55.0,758.0,84.0
FFF,2014B,232286,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,150,Y,Pass,-131.0,NA,22.0,68.0,43.0,76.0,85.0,77.0,123.0,64.0,157.0,80.0,24.0,81.0,39.0,78.0,66.0,61.0,95.0,61.0,95.0,62.0,150.0,74.0,150.0,59.0,0.0,0.0,1.0,1205.0,0.0,888.0,1.0,1118.0,4.0,6.0,3.0,594.0,20.0,382.0,35.0
FFF,2014B,234796,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass,-155.0,NA,23.0,82.0,51.0,72.0,86.0,72.0,129.0,58.0,170.0,90.0,105.0,82.0,105.0,87.0,195.0,53.0,195.0,61.0,195.0,65.0,212.0,65.0,212.0,69.0,3.0,0.0,4.0,33.0,2.0,341.0,0.0,930.0,16.0,2.0,3.0,662.0,15.0,301.0,10.0
FFF,2014B,237182,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,90,N,Fail,-46.0,NA,22.0,80.0,52.0,74.0,89.0,89.0,135.0,71.0,NA,NA,5.0,68.0,80.0,85.0,150.0,79.0,167.0,66.0,199.0,68.0,227.0,79.0,199.0,63.0,0.0,0.0,3.0,44.0,0.0,88.0,1.0,168.0,0.0,6.0,0.0,587.0,24.0,92.0,4.0
FFF,2014B,237370,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-52.0,150.0,72.0,66.0,72.0,26.0,103.0,41.0,NA,NA,NA,NA,61.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,54.0,0.0,247.0,0.0,2.0,0.0,198.0,12.0,72.0,1.0
FFF,2014B,239345,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-17.0,NA,23.0,92.0,51.0,90.0,86.0,83.0,128.0,79.0,170.0,89.0,194.0,84.0,40.0,88.0,194.0,66.0,196.0,73.0,196.0,75.0,200.0,79.0,199.0,64.0,1.0,0.0,2.0,427.0,0.0,434.0,12.0,1343.0,4.0,3.0,3.0,730.0,81.0,364.0,32.0
FFF,2014B,242254,F,London Region,A Level or Equivalent,10-20,0-35,1,180,N,Fail,-17.0,NA,29.0,76.0,52.0,42.0,100.0,55.0,150.0,32.0,178.0,51.0,31.0,58.0,227.0,58.0,227.0,42.0,227.0,57.0,227.0,50.0,227.0,49.0,227.0,49.0,0.0,0.0,5.0,40.0,0.0,76.0,0.0,105.0,0.0,3.0,0.0,751.0,21.0,151.0,5.0
FFF,2014B,242998,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-46.0,NA,19.0,98.0,50.0,88.0,85.0,91.0,127.0,96.0,169.0,97.0,10.0,77.0,10.0,94.0,66.0,86.0,111.0,89.0,156.0,77.0,207.0,72.0,207.0,92.0,22.0,1.0,1.0,222.0,0.0,251.0,0.0,1149.0,57.0,7.0,34.0,562.0,19.0,218.0,29.0
FFF,2014B,244961,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-75.0,NA,23.0,96.0,52.0,94.0,87.0,75.0,129.0,54.0,171.0,93.0,219.0,85.0,219.0,88.0,219.0,75.0,219.0,82.0,219.0,71.0,219.0,69.0,219.0,75.0,0.0,0.0,3.0,271.0,0.0,326.0,5.0,952.0,72.0,9.0,10.0,631.0,90.0,256.0,44.0
FFF,2014B,247714,M,South Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,-268.0,-4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,247940,M,North Western Region,Lower Than A Level,30-40%,0-35,5,180,N,Fail,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,16.0,0.0,23.0,0.0,18.0,0.0,2.0,0.0,1.0,2.0,12.0,1.0
FFF,2014B,251375,M,Ireland,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,-29.0,NA,23.0,80.0,51.0,82.0,87.0,77.0,130.0,84.0,171.0,79.0,18.0,75.0,186.0,63.0,201.0,62.0,201.0,58.0,201.0,64.0,208.0,64.0,208.0,60.0,0.0,0.0,3.0,332.0,2.0,524.0,17.0,1786.0,34.0,19.0,9.0,731.0,25.0,383.0,36.0
FFF,2014B,255878,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-26.0,NA,23.0,98.0,51.0,86.0,92.0,74.0,135.0,70.0,170.0,81.0,52.0,82.0,199.0,88.0,210.0,68.0,210.0,77.0,226.0,81.0,210.0,79.0,226.0,63.0,0.0,0.0,4.0,74.0,0.0,333.0,1.0,1005.0,3.0,4.0,0.0,563.0,24.0,171.0,19.0
FFF,2014B,256740,F,Wales,HE Qualification,70-80%,35-55,0,120,N,Pass,-43.0,NA,21.0,84.0,49.0,80.0,91.0,55.0,129.0,63.0,171.0,76.0,219.0,74.0,219.0,86.0,227.0,69.0,226.0,71.0,226.0,79.0,227.0,77.0,227.0,70.0,24.0,1.0,4.0,456.0,0.0,782.0,8.0,2138.0,40.0,15.0,17.0,813.0,47.0,649.0,109.0
FFF,2014B,257104,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-243.0,199.0,19.0,82.0,51.0,64.0,86.0,52.0,134.0,35.0,NA,NA,53.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,403.0,0.0,387.0,8.0,399.0,50.0,6.0,10.0,293.0,47.0,179.0,21.0
FFF,2014B,258737,M,London Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,-268.0,NA,24.0,76.0,38.0,70.0,93.0,73.0,129.0,78.0,NA,NA,40.0,83.0,40.0,93.0,91.0,79.0,125.0,81.0,208.0,70.0,208.0,67.0,208.0,61.0,0.0,0.0,1.0,64.0,0.0,147.0,0.0,739.0,2.0,1.0,0.0,637.0,30.0,159.0,3.0
FFF,2014B,260062,M,Scotland,HE Qualification,90-100%,0-35,1,150,N,Pass,-107.0,NA,24.0,76.0,52.0,84.0,86.0,74.0,129.0,62.0,NA,NA,25.0,80.0,53.0,93.0,90.0,81.0,130.0,74.0,228.0,78.0,228.0,78.0,228.0,73.0,0.0,0.0,2.0,16.0,0.0,143.0,0.0,342.0,4.0,1.0,0.0,580.0,12.0,97.0,4.0
FFF,2014B,261265,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-43.0,NA,24.0,74.0,52.0,60.0,88.0,75.0,129.0,79.0,NA,NA,10.0,90.0,177.0,88.0,177.0,75.0,189.0,72.0,189.0,76.0,212.0,78.0,212.0,80.0,0.0,0.0,4.0,105.0,0.0,86.0,0.0,349.0,0.0,6.0,0.0,614.0,18.0,127.0,12.0
FFF,2014B,264298,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-103.0,126.0,22.0,88.0,51.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,148.0,0.0,86.0,3.0,140.0,7.0,10.0,0.0,86.0,17.0,49.0,0.0
FFF,2014B,266536,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-22.0,NA,21.0,94.0,50.0,90.0,86.0,86.0,124.0,93.0,NA,NA,46.0,91.0,47.0,99.0,82.0,93.0,103.0,83.0,208.0,67.0,219.0,90.0,212.0,81.0,1.0,0.0,6.0,108.0,0.0,445.0,0.0,1893.0,15.0,19.0,7.0,519.0,36.0,378.0,29.0
FFF,2014B,268649,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,-95.0,167.0,24.0,92.0,52.0,84.0,87.0,74.0,NA,NA,NA,NA,82.0,83.0,82.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,251.0,0.0,330.0,1.0,538.0,51.0,16.0,9.0,214.0,17.0,178.0,14.0
FFF,2014B,268845,M,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn,-137.0,145.0,23.0,64.0,51.0,62.0,101.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,343.0,0.0,260.0,5.0,204.0,7.0,6.0,0.0,229.0,18.0,117.0,6.0
FFF,2014B,269730,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-53.0,NA,23.0,88.0,50.0,88.0,86.0,79.0,128.0,89.0,170.0,80.0,213.0,86.0,73.0,94.0,189.0,85.0,189.0,86.0,189.0,92.0,213.0,80.0,213.0,79.0,0.0,0.0,5.0,1000.0,0.0,642.0,0.0,1595.0,32.0,7.0,3.0,682.0,19.0,408.0,23.0
FFF,2014B,271702,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,-193.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,272701,M,East Anglian Region,Lower Than A Level,70-80%,0-35,2,60,N,Fail,-106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,9.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FFF,2014B,276265,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,Y,Withdrawn,-29.0,180.0,24.0,82.0,52.0,78.0,94.0,71.0,NA,NA,NA,NA,411.0,83.0,411.0,76.0,486.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,895.0,0.0,561.0,3.0,1472.0,47.0,9.0,9.0,241.0,57.0,449.0,38.0
FFF,2014B,277577,F,London Region,A Level or Equivalent,80-90%,35-55,2,120,N,Pass,-17.0,NA,11.0,70.0,52.0,76.0,92.0,53.0,129.0,85.0,171.0,63.0,7.0,75.0,26.0,87.0,95.0,72.0,95.0,78.0,158.0,73.0,202.0,78.0,189.0,85.0,3.0,0.0,1.0,888.0,0.0,1080.0,13.0,1252.0,43.0,6.0,10.0,945.0,38.0,442.0,55.0
FFF,2014B,278155,F,South Region,Lower Than A Level,90-100%,35-55,0,90,N,Distinction,-22.0,NA,18.0,80.0,50.0,84.0,71.0,89.0,142.0,88.0,170.0,90.0,52.0,92.0,54.0,97.0,67.0,89.0,147.0,71.0,160.0,81.0,208.0,85.0,207.0,74.0,41.0,3.0,5.0,1193.0,0.0,1049.0,28.0,2094.0,56.0,19.0,26.0,875.0,28.0,481.0,51.0
FFF,2014B,279755,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-24.0,NA,22.0,94.0,51.0,90.0,95.0,68.0,128.0,90.0,156.0,89.0,35.0,87.0,53.0,92.0,143.0,80.0,152.0,78.0,152.0,83.0,217.0,88.0,200.0,80.0,0.0,0.0,1.0,252.0,0.0,271.0,5.0,771.0,14.0,7.0,9.0,659.0,17.0,157.0,10.0
FFF,2014B,282806,M,North Region,Lower Than A Level,10-20,0-35,2,60,Y,Fail,-183.0,NA,23.0,58.0,52.0,44.0,89.0,35.0,128.0,71.0,170.0,47.0,5.0,84.0,20.0,92.0,55.0,65.0,101.0,79.0,101.0,72.0,160.0,69.0,160.0,74.0,0.0,0.0,3.0,18.0,0.0,273.0,0.0,373.0,2.0,0.0,0.0,1765.0,14.0,215.0,8.0
FFF,2014B,286484,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-92.0,173.0,24.0,64.0,51.0,72.0,95.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,19.0,0.0,18.0,0.0,35.0,0.0,2.0,3.0,23.0,10.0,44.0,2.0
FFF,2014B,289180,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-108.0,-43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,293454,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-22.0,NA,24.0,90.0,52.0,78.0,87.0,67.0,144.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,128.0,4.0,62.0,0.0,330.0,2.0,4.0,0.0,4.0,15.0,109.0,7.0
FFF,2014B,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,-22.0,NA,23.0,78.0,50.0,82.0,83.0,84.0,136.0,70.0,169.0,89.0,226.0,84.0,226.0,94.0,226.0,89.0,226.0,67.0,226.0,78.0,226.0,72.0,226.0,69.0,0.0,0.0,3.0,224.0,0.0,324.0,0.0,570.0,8.0,2.0,0.0,929.0,33.0,279.0,18.0
FFF,2014B,296904,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-45.0,NA,22.0,76.0,50.0,74.0,86.0,81.0,125.0,86.0,170.0,96.0,181.0,100.0,181.0,81.0,181.0,78.0,181.0,79.0,185.0,91.0,186.0,90.0,186.0,73.0,0.0,0.0,2.0,225.0,0.0,240.0,2.0,988.0,86.0,8.0,19.0,789.0,18.0,225.0,21.0
FFF,2014B,297014,M,Ireland,HE Qualification,30-40%,35-55,0,60,N,Pass,-17.0,NA,16.0,62.0,51.0,72.0,86.0,47.0,129.0,56.0,170.0,54.0,185.0,73.0,186.0,74.0,186.0,74.0,195.0,78.0,200.0,73.0,208.0,67.0,201.0,59.0,0.0,0.0,10.0,615.0,0.0,712.0,10.0,695.0,14.0,5.0,4.0,615.0,80.0,525.0,91.0
FFF,2014B,301128,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn,-305.0,-297.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,302363,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-93.0,-72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,304500,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Fail,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,34.0,0.0,39.0,1.0,29.0,0.0,4.0,0.0,0.0,12.0,20.0,0.0
FFF,2014B,305876,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Pass,-25.0,NA,24.0,78.0,52.0,60.0,87.0,70.0,129.0,75.0,171.0,23.0,221.0,90.0,221.0,96.0,221.0,97.0,222.0,86.0,222.0,95.0,222.0,91.0,222.0,87.0,0.0,0.0,2.0,50.0,0.0,165.0,0.0,218.0,21.0,9.0,0.0,527.0,83.0,250.0,17.0
FFF,2014B,305918,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-82.0,NA,23.0,90.0,51.0,68.0,108.0,26.0,129.0,66.0,NA,NA,223.0,82.0,224.0,83.0,226.0,59.0,226.0,77.0,227.0,77.0,227.0,75.0,228.0,57.0,0.0,0.0,1.0,169.0,0.0,213.0,4.0,522.0,26.0,10.0,10.0,280.0,60.0,179.0,8.0
FFF,2014B,313243,M,Wales,A Level or Equivalent,80-90%,0-35,0,75,N,Pass,-53.0,NA,22.0,78.0,50.0,90.0,85.0,79.0,128.0,73.0,170.0,86.0,189.0,81.0,189.0,94.0,189.0,66.0,189.0,66.0,195.0,88.0,226.0,67.0,226.0,63.0,20.0,0.0,3.0,321.0,0.0,412.0,11.0,1817.0,28.0,15.0,35.0,627.0,34.0,309.0,30.0
FFF,2014B,313756,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-17.0,NA,24.0,98.0,52.0,96.0,92.0,97.0,134.0,82.0,171.0,63.0,27.0,90.0,101.0,87.0,185.0,82.0,185.0,83.0,185.0,78.0,185.0,93.0,185.0,89.0,11.0,0.0,2.0,110.0,0.0,181.0,0.0,860.0,42.0,6.0,21.0,483.0,24.0,161.0,28.0
FFF,2014B,315025,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-24.0,NA,25.0,90.0,51.0,72.0,101.0,99.0,143.0,96.0,165.0,91.0,17.0,94.0,32.0,100.0,129.0,93.0,194.0,84.0,194.0,91.0,196.0,91.0,196.0,80.0,6.0,0.0,3.0,524.0,0.0,466.0,4.0,1508.0,68.0,18.0,32.0,619.0,27.0,412.0,56.0
FFF,2014B,315850,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,Y,Pass,-144.0,NA,22.0,78.0,52.0,72.0,101.0,52.0,142.0,49.0,185.0,47.0,200.0,88.0,228.0,68.0,228.0,61.0,228.0,70.0,228.0,83.0,228.0,64.0,228.0,59.0,25.0,2.0,0.0,1009.0,4.0,908.0,33.0,982.0,209.0,15.0,13.0,1026.0,46.0,514.0,74.0
