code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34899_date,34899_score,34900_date,34900_score,34901_date,34901_score,34902_date,34902_score,34903_date,34903_score,34904_date,34904_score,34905_date,34905_score,34906_date,34906_score,34907_date,34907_score,34908_date,34908_score,34909_date,34909_score,34910_date,34910_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2014J,149964,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,240,N,Withdrawn,-75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,37.0,0.0,17.0,2.0,0.0,16.0,0.0,1.0,0.0,84.0,0.0,4.0,35.0,4.0
FFF,2014J,150282,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-16.0,NA,24.0,86.0,52.0,84.0,94.0,80.0,143.0,82.0,199.0,80.0,236.0,85.0,236.0,81.0,242.0,57.0,242.0,70.0,242.0,70.0,242.0,75.0,242.0,82.0,0.0,0.0,220.0,0.0,166.0,5.0,1.0,448.0,0.0,2.0,0.0,696.0,0.0,28.0,215.0,13.0
FFF,2014J,152524,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,-94.0,NA,24.0,100.0,50.0,92.0,93.0,81.0,136.0,93.0,198.0,94.0,37.0,95.0,37.0,95.0,93.0,85.0,129.0,90.0,171.0,88.0,163.0,98.0,199.0,89.0,37.0,0.0,3727.0,0.0,2952.0,7.0,0.0,1395.0,58.0,10.0,45.0,879.0,0.0,38.0,476.0,47.0
FFF,2014J,152917,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,150,Y,Distinction,-56.0,NA,23.0,82.0,51.0,96.0,99.0,90.0,135.0,81.0,198.0,88.0,30.0,98.0,129.0,99.0,157.0,92.0,159.0,93.0,160.0,90.0,184.0,81.0,177.0,81.0,36.0,2.0,1864.0,1.0,977.0,7.0,12.0,2652.0,46.0,13.0,50.0,1290.0,0.0,70.0,438.0,100.0
FFF,2014J,155938,M,South Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-102.0,NA,18.0,92.0,50.0,84.0,77.0,80.0,135.0,80.0,183.0,90.0,28.0,85.0,31.0,91.0,74.0,78.0,132.0,76.0,145.0,91.0,178.0,75.0,178.0,76.0,0.0,0.0,154.0,0.0,404.0,3.0,0.0,880.0,25.0,3.0,0.0,999.0,0.0,25.0,231.0,11.0
FFF,2014J,157225,M,South East Region,A Level or Equivalent,60-70%,35-55,0,150,N,Withdrawn,-34.0,128.0,29.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,48.0,0.0,145.0,7.0,3.0,450.0,2.0,3.0,3.0,55.0,0.0,32.0,155.0,8.0
FFF,2014J,159906,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-64.0,NA,19.0,74.0,51.0,78.0,93.0,55.0,135.0,61.0,NA,NA,14.0,97.0,38.0,97.0,125.0,81.0,137.0,80.0,137.0,81.0,222.0,69.0,222.0,67.0,0.0,0.0,90.0,0.0,130.0,3.0,19.0,310.0,6.0,2.0,3.0,531.0,0.0,14.0,158.0,1.0
FFF,2014J,159947,M,Wales,HE Qualification,10-20,35-55,0,120,N,Fail,-14.0,NA,33.0,78.0,53.0,90.0,94.0,53.0,143.0,58.0,199.0,82.0,NA,NA,243.0,93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,1.0,739.0,0.0,406.0,7.0,0.0,811.0,35.0,4.0,4.0,132.0,0.0,26.0,265.0,59.0
FFF,2014J,161837,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Withdrawn,-86.0,-36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,164148,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-46.0,NA,18.0,92.0,51.0,82.0,92.0,78.0,134.0,86.0,192.0,85.0,41.0,100.0,41.0,99.0,66.0,93.0,96.0,94.0,130.0,96.0,216.0,92.0,226.0,88.0,6.0,2.0,263.0,0.0,430.0,3.0,1.0,1551.0,37.0,2.0,20.0,1235.0,0.0,56.0,487.0,36.0
FFF,2014J,166123,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-28.0,NA,33.0,80.0,51.0,70.0,93.0,70.0,141.0,60.0,198.0,80.0,62.0,87.0,80.0,80.0,126.0,80.0,187.0,76.0,187.0,75.0,240.0,71.0,228.0,78.0,8.0,0.0,238.0,0.0,362.0,2.0,12.0,1350.0,26.0,6.0,24.0,639.0,0.0,30.0,176.0,39.0
FFF,2014J,166607,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-24.0,110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,9.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
FFF,2014J,169596,M,West Midlands Region,Lower Than A Level,80-90%,35-55,2,90,N,Fail,-14.0,NA,23.0,70.0,58.0,72.0,107.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,181.0,0.0,223.0,5.0,0.0,520.0,40.0,12.0,8.0,36.0,0.0,22.0,180.0,15.0
FFF,2014J,170874,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-89.0,NA,24.0,68.0,51.0,74.0,94.0,67.0,136.0,66.0,197.0,7.0,9.0,47.0,37.0,70.0,94.0,75.0,137.0,54.0,137.0,54.0,219.0,59.0,164.0,68.0,0.0,0.0,224.0,0.0,300.0,1.0,5.0,690.0,6.0,1.0,0.0,658.0,0.0,22.0,209.0,10.0
FFF,2014J,171692,F,Wales,A Level or Equivalent,0-10%,0-35,1,150,N,Withdrawn,19.0,153.0,NA,NA,65.0,16.0,103.0,22.0,137.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,23.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0
FFF,2014J,172493,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-56.0,NA,23.0,84.0,51.0,80.0,93.0,77.0,136.0,88.0,198.0,89.0,35.0,85.0,56.0,86.0,103.0,70.0,151.0,81.0,191.0,83.0,229.0,82.0,220.0,72.0,21.0,2.0,138.0,0.0,478.0,2.0,6.0,1931.0,21.0,4.0,19.0,617.0,0.0,32.0,361.0,39.0
FFF,2014J,173412,M,North Region,HE Qualification,20-30%,0-35,1,60,N,Withdrawn,-72.0,171.0,-1.0,92.0,-1.0,76.0,-1.0,89.0,136.0,87.0,NA,NA,-1.0,86.0,-1.0,91.0,-1.0,79.0,132.0,83.0,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,121.0,0.0,0.0,453.0,0.0,0.0,0.0,241.0,0.0,4.0,42.0,6.0
FFF,2014J,177492,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Distinction,-22.0,NA,23.0,96.0,49.0,94.0,93.0,87.0,134.0,98.0,198.0,77.0,25.0,92.0,32.0,96.0,139.0,76.0,152.0,89.0,153.0,75.0,210.0,83.0,210.0,92.0,38.0,4.0,588.0,0.0,620.0,7.0,2.0,1799.0,65.0,12.0,37.0,692.0,0.0,83.0,405.0,57.0
FFF,2014J,184627,F,London Region,HE Qualification,0-10%,35-55,4,240,N,Withdrawn,-155.0,12.0,27.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,70.0,0.0,49.0,1.0,7.0,179.0,0.0,0.0,0.0,1.0,0.0,28.0,95.0,3.0
FFF,2014J,184720,M,Wales,Lower Than A Level,10-20,0-35,3,60,N,Fail,-58.0,NA,24.0,82.0,58.0,68.0,NA,NA,NA,NA,NA,NA,3.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,146.0,0.0,140.0,2.0,0.0,134.0,0.0,1.0,0.0,100.0,0.0,13.0,72.0,1.0
FFF,2014J,185994,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-114.0,NA,14.0,80.0,53.0,88.0,75.0,90.0,126.0,84.0,197.0,77.0,40.0,94.0,41.0,96.0,72.0,94.0,118.0,97.0,167.0,83.0,221.0,88.0,221.0,97.0,28.0,2.0,141.0,0.0,309.0,3.0,2.0,1484.0,68.0,9.0,40.0,451.0,0.0,31.0,171.0,27.0
FFF,2014J,191504,M,Ireland,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-53.0,151.0,19.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,67.0,0.0,84.0,6.0,0.0,52.0,0.0,0.0,3.0,68.0,0.0,31.0,42.0,1.0
FFF,2014J,194163,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,N,Pass,-31.0,NA,24.0,100.0,52.0,94.0,94.0,66.0,136.0,94.0,199.0,87.0,110.0,91.0,202.0,97.0,241.0,91.0,219.0,92.0,226.0,93.0,238.0,95.0,233.0,83.0,24.0,1.0,150.0,0.0,442.0,3.0,0.0,2475.0,98.0,7.0,28.0,640.0,0.0,108.0,316.0,40.0
FFF,2014J,195246,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-124.0,NA,22.0,78.0,53.0,62.0,106.0,43.0,136.0,45.0,NA,NA,24.0,63.0,100.0,60.0,110.0,57.0,123.0,67.0,151.0,57.0,177.0,40.0,177.0,45.0,0.0,0.0,280.0,0.0,369.0,9.0,49.0,257.0,8.0,7.0,7.0,766.0,0.0,94.0,253.0,39.0
FFF,2014J,195552,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,-88.0,NA,24.0,96.0,49.0,94.0,100.0,98.0,134.0,94.0,170.0,97.0,27.0,100.0,31.0,93.0,96.0,97.0,118.0,92.0,166.0,83.0,214.0,84.0,214.0,66.0,4.0,0.0,345.0,0.0,441.0,8.0,14.0,1941.0,13.0,5.0,12.0,1953.0,0.0,25.0,319.0,23.0
FFF,2014J,197188,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,31.0,0.0,24.0,23.0,0.0
FFF,2014J,197536,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-49.0,NA,-5.0,88.0,50.0,74.0,90.0,79.0,138.0,59.0,198.0,85.0,241.0,82.0,241.0,93.0,241.0,65.0,241.0,51.0,241.0,73.0,241.0,57.0,241.0,67.0,0.0,0.0,42.0,6.0,109.0,4.0,0.0,542.0,11.0,5.0,0.0,765.0,0.0,45.0,223.0,4.0
FFF,2014J,199009,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-58.0,NA,23.0,80.0,51.0,70.0,94.0,77.0,135.0,84.0,198.0,80.0,86.0,88.0,111.0,100.0,121.0,91.0,130.0,89.0,131.0,93.0,205.0,86.0,198.0,83.0,0.0,1.0,48.0,0.0,278.0,0.0,0.0,1448.0,7.0,5.0,1.0,539.0,0.0,22.0,149.0,23.0
FFF,2014J,204117,M,London Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-66.0,136.0,23.0,88.0,57.0,88.0,NA,NA,NA,NA,NA,NA,58.0,79.0,58.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,101.0,0.0,210.0,8.0,0.0,512.0,12.0,2.0,3.0,218.0,0.0,12.0,136.0,6.0
FFF,2014J,226955,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-141.0,NA,18.0,82.0,51.0,72.0,93.0,84.0,135.0,78.0,NA,NA,7.0,91.0,18.0,98.0,87.0,75.0,149.0,73.0,NA,NA,NA,NA,NA,NA,0.0,0.0,166.0,4.0,230.0,3.0,0.0,685.0,39.0,1.0,9.0,626.0,0.0,30.0,239.0,20.0
FFF,2014J,228633,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,110,N,Pass,-68.0,NA,22.0,100.0,51.0,96.0,93.0,74.0,136.0,85.0,198.0,69.0,16.0,93.0,17.0,94.0,53.0,80.0,145.0,86.0,145.0,84.0,210.0,93.0,210.0,88.0,6.0,0.0,566.0,17.0,427.0,10.0,0.0,811.0,7.0,2.0,0.0,250.0,0.0,44.0,286.0,31.0
FFF,2014J,229498,M,Scotland,A Level or Equivalent,0-10%,0-35,4,60,N,Pass,-56.0,NA,7.0,80.0,46.0,98.0,81.0,91.0,133.0,89.0,196.0,92.0,52.0,83.0,52.0,74.0,79.0,72.0,129.0,81.0,193.0,76.0,219.0,60.0,219.0,64.0,10.0,0.0,467.0,0.0,458.0,9.0,13.0,1765.0,41.0,6.0,8.0,670.0,0.0,32.0,347.0,28.0
FFF,2014J,230656,M,North Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,-22.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,230947,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-128.0,NA,24.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,38.0,0.0,21.0,3.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,6.0,19.0,1.0
FFF,2014J,231980,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-144.0,-43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,232173,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-142.0,NA,23.0,72.0,51.0,64.0,94.0,68.0,136.0,68.0,198.0,68.0,16.0,80.0,67.0,85.0,70.0,62.0,118.0,71.0,221.0,68.0,221.0,57.0,221.0,63.0,12.0,0.0,1474.0,0.0,131.0,4.0,12.0,1998.0,89.0,1.0,27.0,691.0,0.0,28.0,264.0,59.0
FFF,2014J,234031,M,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-124.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,14.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
FFF,2014J,234661,M,South Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,-18.0,NA,14.0,84.0,45.0,90.0,97.0,89.0,134.0,85.0,198.0,94.0,40.0,95.0,45.0,92.0,135.0,85.0,135.0,98.0,184.0,86.0,228.0,98.0,228.0,88.0,0.0,1.0,437.0,0.0,471.0,5.0,0.0,1614.0,40.0,3.0,7.0,1137.0,0.0,33.0,368.0,52.0
FFF,2014J,235747,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-31.0,12.0,24.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,21.0,2.0,0.0,62.0,0.0,0.0,0.0,76.0,0.0,4.0,24.0,0.0
FFF,2014J,235768,M,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-115.0,NA,21.0,94.0,52.0,86.0,94.0,79.0,141.0,74.0,NA,NA,240.0,82.0,240.0,85.0,240.0,73.0,240.0,56.0,240.0,60.0,240.0,75.0,240.0,74.0,0.0,0.0,696.0,0.0,252.0,3.0,11.0,284.0,1.0,1.0,0.0,769.0,0.0,22.0,142.0,4.0
FFF,2014J,235971,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-107.0,NA,21.0,84.0,50.0,96.0,92.0,89.0,135.0,77.0,198.0,93.0,30.0,92.0,51.0,97.0,107.0,81.0,112.0,87.0,198.0,83.0,240.0,76.0,212.0,86.0,1.0,0.0,625.0,0.0,534.0,8.0,0.0,1133.0,18.0,7.0,11.0,715.0,0.0,19.0,218.0,16.0
FFF,2014J,236090,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,180,N,Fail,-137.0,NA,16.0,58.0,48.0,80.0,79.0,70.0,150.0,51.0,189.0,63.0,30.0,84.0,30.0,78.0,84.0,72.0,126.0,60.0,146.0,68.0,NA,NA,184.0,64.0,0.0,0.0,335.0,1.0,442.0,3.0,12.0,1600.0,32.0,10.0,14.0,1170.0,0.0,61.0,327.0,37.0
FFF,2014J,237891,M,Scotland,A Level or Equivalent,50-60%,0-35,1,120,N,Pass,-37.0,NA,23.0,72.0,51.0,76.0,95.0,82.0,136.0,55.0,198.0,77.0,25.0,85.0,53.0,96.0,97.0,87.0,192.0,77.0,222.0,85.0,223.0,84.0,223.0,81.0,0.0,0.0,141.0,0.0,347.0,4.0,0.0,821.0,3.0,0.0,2.0,527.0,0.0,22.0,221.0,12.0
FFF,2014J,238301,M,North Western Region,Lower Than A Level,10-20,0-35,0,240,N,Withdrawn,-70.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,242636,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-109.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
FFF,2014J,249357,M,North Region,Post Graduate Qualification,NA,35-55,0,60,N,Pass,11.0,NA,32.0,62.0,52.0,92.0,94.0,58.0,135.0,78.0,198.0,88.0,143.0,85.0,143.0,94.0,143.0,96.0,150.0,88.0,179.0,83.0,238.0,90.0,206.0,81.0,10.0,0.0,60.0,0.0,392.0,4.0,0.0,1573.0,11.0,3.0,10.0,626.0,0.0,43.0,389.0,26.0
FFF,2014J,251166,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-95.0,NA,25.0,80.0,49.0,76.0,93.0,68.0,134.0,82.0,201.0,58.0,208.0,74.0,208.0,88.0,242.0,72.0,209.0,79.0,209.0,81.0,242.0,76.0,241.0,79.0,14.0,1.0,683.0,0.0,765.0,6.0,10.0,1775.0,49.0,13.0,18.0,873.0,0.0,49.0,430.0,73.0
FFF,2014J,251397,M,London Region,HE Qualification,20-30%,35-55,0,120,N,Withdrawn,-79.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,251916,M,South Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-56.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0
FFF,2014J,253633,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-37.0,NA,14.0,80.0,50.0,92.0,92.0,91.0,134.0,75.0,197.0,79.0,37.0,89.0,51.0,98.0,67.0,88.0,177.0,76.0,177.0,83.0,229.0,85.0,227.0,87.0,0.0,0.0,229.0,3.0,371.0,6.0,0.0,1690.0,25.0,3.0,0.0,485.0,0.0,24.0,347.0,20.0
FFF,2014J,253763,M,Wales,A Level or Equivalent,20-30%,35-55,0,90,N,Distinction,-23.0,NA,16.0,78.0,49.0,92.0,79.0,83.0,135.0,88.0,207.0,82.0,30.0,94.0,63.0,85.0,145.0,80.0,145.0,87.0,229.0,84.0,237.0,83.0,229.0,82.0,9.0,2.0,600.0,0.0,954.0,5.0,6.0,3321.0,113.0,8.0,7.0,759.0,0.0,90.0,558.0,41.0
FFF,2014J,258245,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-120.0,NA,24.0,68.0,50.0,64.0,93.0,68.0,136.0,73.0,199.0,53.0,45.0,70.0,100.0,79.0,194.0,66.0,194.0,63.0,193.0,74.0,240.0,57.0,194.0,74.0,9.0,0.0,205.0,0.0,295.0,7.0,1.0,969.0,0.0,0.0,3.0,797.0,0.0,27.0,245.0,12.0
FFF,2014J,258509,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass,-37.0,NA,24.0,88.0,51.0,84.0,93.0,71.0,136.0,66.0,198.0,69.0,19.0,93.0,53.0,99.0,100.0,89.0,212.0,73.0,214.0,90.0,215.0,87.0,241.0,84.0,0.0,0.0,19.0,0.0,292.0,1.0,1.0,1490.0,1.0,6.0,7.0,644.0,0.0,23.0,204.0,27.0
FFF,2014J,258978,F,South Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,-115.0,NA,17.0,78.0,50.0,66.0,93.0,88.0,129.0,78.0,150.0,77.0,18.0,62.0,38.0,77.0,72.0,48.0,95.0,75.0,131.0,79.0,156.0,73.0,164.0,72.0,0.0,0.0,69.0,0.0,248.0,2.0,0.0,509.0,5.0,0.0,0.0,1097.0,0.0,57.0,265.0,17.0
FFF,2014J,260275,M,West Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Withdrawn,-15.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,261863,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-107.0,192.0,22.0,74.0,52.0,68.0,98.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,67.0,0.0,140.0,3.0,1.0,176.0,20.0,2.0,0.0,5.0,0.0,18.0,71.0,3.0
FFF,2014J,262025,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-79.0,NA,23.0,98.0,53.0,90.0,95.0,94.0,135.0,95.0,198.0,98.0,23.0,91.0,51.0,93.0,95.0,89.0,123.0,86.0,195.0,94.0,200.0,91.0,196.0,92.0,0.0,0.0,950.0,0.0,523.0,7.0,21.0,830.0,21.0,2.0,0.0,479.0,0.0,38.0,235.0,13.0
FFF,2014J,262332,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-110.0,-39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,262394,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-148.0,NA,23.0,60.0,52.0,64.0,94.0,54.0,136.0,56.0,200.0,60.0,207.0,83.0,228.0,67.0,229.0,54.0,229.0,65.0,229.0,74.0,233.0,51.0,231.0,66.0,0.0,0.0,53.0,0.0,115.0,2.0,5.0,610.0,0.0,0.0,0.0,713.0,0.0,20.0,131.0,4.0
FFF,2014J,263143,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-124.0,-85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,263862,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-37.0,NA,23.0,92.0,50.0,84.0,93.0,89.0,135.0,91.0,198.0,90.0,41.0,92.0,208.0,99.0,208.0,94.0,215.0,88.0,216.0,86.0,230.0,88.0,229.0,92.0,37.0,0.0,206.0,0.0,293.0,2.0,0.0,982.0,26.0,7.0,32.0,520.0,0.0,24.0,156.0,32.0
FFF,2014J,264589,M,Scotland,A Level or Equivalent,50-60%,0-35,4,60,N,Fail,-66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,3.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
FFF,2014J,265497,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-30.0,NA,23.0,94.0,51.0,96.0,94.0,90.0,136.0,85.0,NA,NA,140.0,97.0,140.0,99.0,140.0,93.0,163.0,83.0,242.0,82.0,242.0,95.0,242.0,96.0,0.0,0.0,552.0,0.0,175.0,2.0,25.0,382.0,12.0,0.0,0.0,401.0,0.0,24.0,124.0,4.0
FFF,2014J,268727,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-110.0,-108.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,268823,M,Wales,No Formal quals,10-20,0-35,0,60,N,Fail,-31.0,NA,22.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,54.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,0.0,14.0,0.0,0.0,58.0,6.0,0.0,0.0,73.0,0.0,3.0,16.0,2.0
FFF,2014J,269584,M,Scotland,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,-36.0,NA,24.0,74.0,52.0,74.0,94.0,47.0,143.0,60.0,199.0,55.0,53.0,99.0,54.0,99.0,93.0,87.0,207.0,83.0,226.0,87.0,235.0,91.0,235.0,90.0,5.0,0.0,26.0,0.0,240.0,4.0,0.0,321.0,0.0,1.0,0.0,622.0,0.0,18.0,163.0,13.0
