code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14984_date,14984_score,14985_date,14985_score,14986_date,14986_score,14987_date,14987_score,14988_date,14988_score,14989_date,14989_score,14991_date,14991_score,14992_date,14992_score,14993_date,14993_score,14994_date,14994_score,14995_date,14995_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013B,154540,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-34.0,NA,17.0,83.0,47.0,75.0,87.0,76.0,124.0,78.0,159.0,82.0,186.0,77.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,225.0,3.0,93.0,2.0,1.0,65.0,6.0,0.0,18.0,4.0
BBB,2013B,155735,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-45.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0
BBB,2013B,156835,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-135.0,NA,18.0,80.0,47.0,83.0,88.0,80.0,121.0,83.0,156.0,83.0,NA,NA,60.0,80.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,457.0,0.0,394.0,3.0,1.0,115.0,86.0,0.0,184.0,50.0
BBB,2013B,161678,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-27.0,NA,26.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,47.0,0.0,0.0,1.0,10.0,0.0,12.0,2.0
BBB,2013B,165243,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-25.0,NA,18.0,80.0,46.0,68.0,88.0,60.0,131.0,67.0,162.0,66.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,630.0,1.0,276.0,0.0,13.0,67.0,40.0,0.0,52.0,32.0
BBB,2013B,169515,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-50.0,135.0,-5.0,70.0,47.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0,0.0,53.0,0.0,0.0,2.0,22.0,0.0,37.0,6.0
BBB,2013B,170356,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-46.0,68.0,18.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.0,0.0,105.0,0.0,0.0,4.0,26.0,0.0,41.0,10.0
BBB,2013B,171377,F,West Midlands Region,Lower Than A Level,60-70%,0-35,2,120,N,Fail,-90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,173316,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-99.0,NA,18.0,60.0,47.0,46.0,95.0,44.0,NA,NA,187.0,40.0,NA,NA,60.0,100.0,NA,NA,126.0,60.0,NA,NA,189.0,60.0,1107.0,1.0,382.0,0.0,0.0,78.0,55.0,0.0,60.0,21.0
BBB,2013B,173335,F,North Western Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-61.0,NA,18.0,73.0,48.0,60.0,89.0,71.0,124.0,77.0,159.0,35.0,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,NA,NA,195.0,2.0,113.0,1.0,0.0,73.0,12.0,0.0,30.0,9.0
BBB,2013B,174321,F,Ireland,A Level or Equivalent,80-90%,0-35,1,270,N,Withdrawn,-82.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,177639,F,Wales,Lower Than A Level,10-20,0-35,1,150,N,Withdrawn,-24.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0,0.0,16.0,1.0,1.0,0.0,3.0,0.0,10.0,4.0
BBB,2013B,179605,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-68.0,76.0,16.0,60.0,47.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,57.0,0.0,35.0,2.0,0.0,15.0,15.0,0.0,39.0,4.0
BBB,2013B,182824,F,East Anglian Region,Lower Than A Level,0-10%,35-55,2,120,N,Pass,-43.0,NA,19.0,71.0,46.0,75.0,88.0,70.0,124.0,70.0,159.0,73.0,188.0,75.0,60.0,80.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,57.0,0.0,53.0,1.0,0.0,82.0,10.0,0.0,26.0,10.0
BBB,2013B,183806,F,South West Region,A Level or Equivalent,80-90%,35-55,1,225,Y,Fail,-104.0,NA,18.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,NA,NA,-1.0,100.0,NA,NA,NA,NA,94.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0,15.0,4.0
BBB,2013B,185240,F,West Midlands Region,Lower Than A Level,40-50%,35-55,1,120,N,Withdrawn,-87.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,185349,F,Scotland,Lower Than A Level,30-40%,35-55,2,60,N,Pass,-54.0,NA,14.0,79.0,44.0,82.0,88.0,78.0,123.0,77.0,156.0,75.0,185.0,74.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,80.0,3693.0,3.0,813.0,0.0,1.0,98.0,25.0,0.0,54.0,15.0
BBB,2013B,186670,F,Yorkshire Region,HE Qualification,40-50%,35-55,1,60,N,Fail,-11.0,NA,18.0,60.0,65.0,81.0,99.0,73.0,188.0,75.0,189.0,72.0,NA,NA,60.0,40.0,NA,NA,126.0,80.0,NA,NA,189.0,100.0,44.0,0.0,60.0,0.0,0.0,61.0,13.0,0.0,38.0,16.0
BBB,2013B,186780,F,North Western Region,A Level or Equivalent,10-20,35-55,2,120,Y,Withdrawn,-117.0,213.0,77.0,NA,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
BBB,2013B,186988,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,2,60,N,Fail,-15.0,NA,24.0,53.0,54.0,30.0,100.0,56.0,142.0,50.0,NA,NA,NA,NA,60.0,100.0,NA,NA,126.0,100.0,164.0,80.0,189.0,100.0,131.0,1.0,51.0,1.0,0.0,107.0,12.0,0.0,39.0,26.0
BBB,2013B,187793,F,North Western Region,Lower Than A Level,10-20,35-55,1,120,Y,Fail,-127.0,NA,18.0,50.0,48.0,67.0,95.0,58.0,124.0,62.0,NA,NA,187.0,61.0,60.0,80.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,60.0,1974.0,18.0,635.0,1.0,0.0,153.0,4.0,0.0,24.0,8.0
BBB,2013B,188152,M,South East Region,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,-19.0,NA,18.0,87.0,46.0,95.0,87.0,93.0,122.0,90.0,157.0,88.0,183.0,90.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,648.0,2.0,488.0,1.0,0.0,65.0,35.0,0.0,70.0,5.0
BBB,2013B,192424,M,Wales,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-74.0,NA,17.0,80.0,48.0,78.0,83.0,73.0,122.0,79.0,158.0,65.0,181.0,72.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,314.0,0.0,254.0,2.0,9.0,75.0,57.0,0.0,120.0,21.0
BBB,2013B,193822,F,Wales,Lower Than A Level,10-20,35-55,0,60,Y,Pass,-25.0,NA,18.0,70.0,47.0,77.0,95.0,80.0,133.0,85.0,172.0,75.0,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,1549.0,0.0,386.0,3.0,0.0,79.0,24.0,0.0,52.0,31.0
BBB,2013B,197595,F,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-24.0,NA,18.0,75.0,46.0,75.0,92.0,72.0,130.0,80.0,159.0,75.0,186.0,73.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,507.0,2.0,300.0,1.0,2.0,80.0,24.0,0.0,138.0,57.0
BBB,2013B,198956,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-29.0,NA,18.0,89.0,46.0,95.0,83.0,87.0,NA,NA,162.0,85.0,187.0,75.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,2123.0,1.0,689.0,0.0,10.0,111.0,86.0,2.0,213.0,27.0
BBB,2013B,199520,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-22.0,NA,17.0,75.0,45.0,74.0,87.0,83.0,121.0,83.0,142.0,82.0,186.0,79.0,60.0,100.0,95.0,80.0,126.0,60.0,164.0,100.0,189.0,100.0,831.0,0.0,320.0,1.0,0.0,143.0,18.0,0.0,26.0,21.0
BBB,2013B,200863,F,South West Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-77.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0,0.0,39.0,2.0,0.0,1.0,17.0,0.0,25.0,11.0
BBB,2013B,200905,F,London Region,HE Qualification,0-10%,0-35,1,60,N,Fail,-121.0,NA,19.0,66.0,47.0,50.0,89.0,66.0,124.0,35.0,159.0,40.0,187.0,29.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,60.0,189.0,40.0,1175.0,4.0,624.0,2.0,2.0,154.0,190.0,2.0,273.0,88.0
BBB,2013B,203108,F,South West Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-117.0,NA,19.0,85.0,51.0,61.0,89.0,72.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,19.0,0.0,38.0,1.0,0.0,29.0,17.0,0.0,17.0,2.0
BBB,2013B,203481,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-34.0,NA,19.0,79.0,44.0,75.0,85.0,63.0,116.0,72.0,154.0,69.0,181.0,65.0,60.0,100.0,95.0,60.0,126.0,100.0,164.0,100.0,189.0,80.0,736.0,1.0,234.0,0.0,0.0,72.0,45.0,0.0,34.0,14.0
BBB,2013B,203652,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,180,Y,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,3.0,0.0,0.0,3.0,0.0,7.0,5.0
BBB,2013B,204746,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-25.0,NA,17.0,78.0,47.0,64.0,89.0,75.0,124.0,65.0,159.0,73.0,187.0,72.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,80.0,180.0,0.0,124.0,1.0,0.0,66.0,6.0,0.0,33.0,0.0
BBB,2013B,205231,F,Scotland,Lower Than A Level,10-20,35-55,1,60,N,Fail,-58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,226374,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-115.0,NA,18.0,78.0,46.0,72.0,88.0,62.0,NA,NA,158.0,73.0,186.0,71.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,80.0,118.0,0.0,119.0,1.0,0.0,116.0,7.0,0.0,15.0,3.0
BBB,2013B,226827,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-72.0,NA,16.0,81.0,46.0,83.0,87.0,82.0,123.0,84.0,156.0,85.0,185.0,83.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,876.0,0.0,304.0,2.0,0.0,130.0,41.0,0.0,54.0,26.0
BBB,2013B,228049,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-54.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
BBB,2013B,228235,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,-127.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,229240,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-34.0,NA,17.0,69.0,46.0,62.0,89.0,60.0,123.0,78.0,159.0,75.0,185.0,85.0,60.0,100.0,95.0,60.0,126.0,80.0,164.0,80.0,189.0,40.0,142.0,3.0,117.0,2.0,0.0,67.0,29.0,0.0,44.0,17.0
BBB,2013B,229426,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-25.0,NA,11.0,75.0,58.0,85.0,88.0,90.0,123.0,83.0,156.0,75.0,182.0,85.0,60.0,100.0,95.0,100.0,126.0,60.0,164.0,100.0,NA,NA,84.0,1.0,91.0,0.0,0.0,63.0,25.0,0.0,55.0,10.0
BBB,2013B,230348,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,2,585,N,Withdrawn,-121.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,232600,F,North Western Region,Lower Than A Level,10-20,0-35,2,60,N,Withdrawn,-59.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,232695,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-108.0,NA,18.0,75.0,46.0,72.0,89.0,68.0,124.0,79.0,158.0,78.0,183.0,72.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,703.0,2.0,336.0,2.0,0.0,78.0,63.0,0.0,79.0,11.0
BBB,2013B,232745,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,-77.0,-65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,235097,F,North Western Region,Lower Than A Level,40-50%,0-35,1,60,Y,Fail,-85.0,NA,18.0,61.0,50.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,80.0,126.0,60.0,NA,NA,NA,NA,559.0,0.0,214.0,2.0,0.0,60.0,15.0,0.0,14.0,13.0
BBB,2013B,237304,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-17.0,NA,21.0,45.0,49.0,69.0,101.0,81.0,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,126.0,100.0,164.0,100.0,NA,NA,28.0,0.0,56.0,0.0,0.0,49.0,26.0,0.0,45.0,7.0
BBB,2013B,237913,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-12.0,NA,19.0,88.0,55.0,81.0,91.0,73.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,60.0,126.0,100.0,NA,NA,NA,NA,823.0,2.0,329.0,1.0,0.0,55.0,28.0,0.0,55.0,23.0
BBB,2013B,242149,F,North Western Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,-89.0,123.0,17.0,75.0,46.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,60.0,95.0,80.0,NA,NA,NA,NA,NA,NA,145.0,0.0,115.0,0.0,0.0,35.0,13.0,0.0,15.0,5.0
BBB,2013B,245404,F,North Western Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,-44.0,NA,18.0,86.0,54.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,325.0,0.0,60.0,1.0,0.0,28.0,17.0,0.0,40.0,17.0
BBB,2013B,247267,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-79.0,NA,18.0,85.0,47.0,84.0,104.0,88.0,NA,NA,NA,NA,187.0,13.0,60.0,80.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,152.0,0.0,141.0,1.0,0.0,76.0,63.0,0.0,115.0,11.0
BBB,2013B,248103,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-101.0,NA,18.0,77.0,46.0,78.0,89.0,78.0,124.0,75.0,154.0,77.0,187.0,79.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,100.0,467.0,1.0,139.0,1.0,1.0,81.0,17.0,0.0,34.0,3.0
BBB,2013B,249534,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-162.0,NA,19.0,59.0,46.0,73.0,88.0,71.0,124.0,82.0,158.0,70.0,187.0,73.0,60.0,80.0,95.0,100.0,126.0,60.0,164.0,60.0,189.0,60.0,321.0,0.0,165.0,2.0,3.0,61.0,35.0,0.0,54.0,8.0
BBB,2013B,251351,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-93.0,NA,18.0,82.0,53.0,83.0,88.0,85.0,133.0,84.0,166.0,78.0,NA,NA,60.0,100.0,95.0,100.0,NA,NA,164.0,100.0,189.0,80.0,397.0,0.0,139.0,0.0,0.0,52.0,6.0,0.0,11.0,5.0
BBB,2013B,252340,F,Scotland,A Level or Equivalent,80-90%,0-35,2,120,Y,Fail,-17.0,NA,9.0,78.0,46.0,78.0,88.0,74.0,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,100.0,NA,NA,NA,NA,NA,NA,103.0,0.0,55.0,0.0,0.0,39.0,0.0,0.0,1.0,2.0
BBB,2013B,252652,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-86.0,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,253250,F,North Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-24.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.0,6.0,197.0,1.0,3.0,0.0,20.0,0.0,34.0,12.0
BBB,2013B,255347,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-24.0,NA,15.0,80.0,46.0,90.0,93.0,90.0,124.0,87.0,173.0,90.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,831.0,0.0,370.0,0.0,39.0,104.0,118.0,0.0,226.0,41.0
BBB,2013B,255998,F,London Region,Lower Than A Level,50-60%,35-55,2,60,N,Pass,-51.0,NA,19.0,49.0,47.0,54.0,89.0,41.0,123.0,46.0,159.0,48.0,187.0,58.0,60.0,60.0,95.0,0.0,126.0,100.0,164.0,80.0,189.0,80.0,194.0,1.0,70.0,0.0,1.0,91.0,14.0,0.0,28.0,9.0
BBB,2013B,256215,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,150,Y,Withdrawn,-127.0,-92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,258402,F,South Region,A Level or Equivalent,40-50%,0-35,1,180,N,Withdrawn,-108.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,259182,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-115.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,262294,F,North Western Region,Lower Than A Level,0-10%,0-35,2,60,Y,Withdrawn,-24.0,208.0,19.0,30.0,47.0,58.0,NA,NA,NA,NA,152.0,NA,NA,NA,60.0,60.0,NA,NA,126.0,80.0,NA,NA,NA,NA,759.0,0.0,99.0,1.0,4.0,34.0,27.0,0.0,30.0,16.0
BBB,2013B,262454,F,South Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Fail,-88.0,NA,19.0,70.0,47.0,63.0,89.0,61.0,132.0,66.0,NA,NA,203.0,61.0,60.0,100.0,95.0,100.0,126.0,60.0,NA,NA,189.0,60.0,193.0,0.0,78.0,0.0,0.0,52.0,14.0,0.0,24.0,12.0
BBB,2013B,262741,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-59.0,NA,19.0,84.0,47.0,74.0,85.0,71.0,124.0,73.0,159.0,63.0,197.0,75.0,60.0,60.0,95.0,80.0,126.0,60.0,164.0,100.0,189.0,80.0,1185.0,1.0,500.0,2.0,1.0,94.0,60.0,0.0,94.0,16.0
BBB,2013B,263499,F,Ireland,Lower Than A Level,40-50%,35-55,0,325,N,Pass,-107.0,NA,18.0,73.0,40.0,58.0,60.0,59.0,120.0,61.0,157.0,69.0,185.0,70.0,60.0,100.0,95.0,60.0,126.0,80.0,164.0,100.0,189.0,60.0,4586.0,13.0,1421.0,1.0,9.0,140.0,136.0,1.0,286.0,70.0
BBB,2013B,263531,F,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,-47.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,265405,F,North Western Region,Lower Than A Level,80-90%,35-55,1,60,N,Withdrawn,-85.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,265958,F,North Western Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn,-53.0,95.0,19.0,80.0,36.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,189.0,0.0,63.0,0.0,0.0,18.0,6.0,0.0,11.0,6.0
BBB,2013B,267761,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,120,N,Pass,-131.0,NA,17.0,80.0,44.0,82.0,NA,NA,123.0,73.0,157.0,75.0,186.0,13.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,100.0,302.0,1.0,196.0,1.0,0.0,77.0,16.0,0.0,40.0,20.0
BBB,2013B,267853,F,Ireland,Lower Than A Level,20-30%,35-55,0,120,N,Fail,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
BBB,2013B,269076,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,180,N,Withdrawn,-23.0,48.0,15.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.0,0.0,164.0,1.0,0.0,6.0,9.0,0.0,22.0,18.0
BBB,2013B,269289,F,South Region,A Level or Equivalent,90-100%,0-35,2,60,N,Withdrawn,-137.0,-82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,270399,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0
BBB,2013B,270567,F,North Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,-34.0,NA,18.0,85.0,45.0,65.0,88.0,70.0,127.0,66.0,158.0,72.0,NA,NA,60.0,80.0,95.0,100.0,126.0,40.0,164.0,100.0,189.0,80.0,367.0,0.0,296.0,0.0,23.0,68.0,8.0,0.0,24.0,7.0
BBB,2013B,271036,F,Ireland,Lower Than A Level,80-90%,35-55,3,60,N,Pass,-9.0,NA,13.0,62.0,46.0,80.0,89.0,73.0,124.0,77.0,158.0,79.0,187.0,55.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,314.0,0.0,213.0,0.0,3.0,118.0,101.0,0.0,96.0,23.0
BBB,2013B,272580,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-19.0,NA,16.0,80.0,45.0,76.0,89.0,84.0,124.0,74.0,159.0,73.0,187.0,84.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,405.0,0.0,191.0,1.0,1.0,78.0,24.0,0.0,32.0,9.0
BBB,2013B,273731,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-16.0,NA,13.0,80.0,38.0,72.0,87.0,77.0,117.0,65.0,167.0,60.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,NA,NA,325.0,0.0,201.0,1.0,1.0,60.0,31.0,0.0,68.0,17.0
BBB,2013B,273877,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-28.0,NA,19.0,58.0,NA,NA,89.0,40.0,124.0,50.0,159.0,47.0,187.0,63.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,60.0,189.0,60.0,123.0,2.0,82.0,0.0,2.0,89.0,13.0,0.0,31.0,10.0
BBB,2013B,276717,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,-256.0,NA,18.0,90.0,47.0,78.0,88.0,88.0,123.0,87.0,158.0,85.0,184.0,74.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,60.0,189.0,80.0,1708.0,0.0,828.0,0.0,9.0,80.0,23.0,0.0,77.0,30.0
