code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25362_date,25362_score,25363_date,25363_score,25364_date,25364_score,25365_date,25365_score,25366_date,25366_score,25367_date,25367_score,25368_date,25368_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2014J,191732,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-53.0,NA,20.0,75.0,41.0,20.0,66.0,60.0,111.0,55.0,146.0,24.0,NA,NA,NA,NA,0.0,15.0,8.0,44.0,3.0,32.0,0.0,28.0,20.0,4.0
DDD,2014J,192375,F,South Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-122.0,NA,19.0,95.0,40.0,75.0,62.0,80.0,111.0,78.0,148.0,52.0,195.0,36.0,243.0,53.0,2.0,767.0,9.0,438.0,44.0,63.0,0.0,39.0,151.0,15.0
DDD,2014J,202138,F,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,Withdrawn,-117.0,117.0,15.0,80.0,37.0,85.0,57.0,70.0,107.0,68.0,NA,NA,NA,NA,NA,NA,1.0,68.0,0.0,128.0,0.0,75.0,0.0,25.0,46.0,5.0
DDD,2014J,202489,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,-43.0,77.0,19.0,80.0,41.0,75.0,62.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,130.0,2.0,104.0,0.0,77.0,0.0,68.0,171.0,18.0
DDD,2014J,203149,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-87.0,NA,19.0,60.0,40.0,65.0,62.0,63.0,111.0,49.0,NA,NA,NA,NA,NA,NA,2.0,52.0,7.0,107.0,2.0,38.0,0.0,28.0,78.0,12.0
DDD,2014J,204410,F,South West Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-161.0,NA,19.0,70.0,39.0,95.0,61.0,100.0,110.0,86.0,145.0,83.0,194.0,88.0,242.0,84.0,20.0,1527.0,16.0,1029.0,111.0,283.0,0.0,78.0,253.0,50.0
DDD,2014J,204609,M,North Western Region,HE Qualification,0-10%,35-55,1,60,N,Pass,-38.0,NA,20.0,95.0,40.0,75.0,62.0,75.0,111.0,88.0,153.0,95.0,195.0,89.0,243.0,69.0,8.0,592.0,11.0,197.0,35.0,280.0,0.0,30.0,79.0,12.0
DDD,2014J,226895,M,South Region,HE Qualification,90-100%,35-55,1,150,N,Pass,-64.0,NA,-1.0,41.0,-1.0,94.0,-1.0,94.0,-1.0,90.0,NA,NA,-1.0,75.0,243.0,44.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,231697,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-35.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,8.0,0.0,8.0,0.0,4.0,4.0,0.0
DDD,2014J,233868,M,South Region,HE Qualification,30-40%,0-35,1,60,N,Fail,-16.0,NA,NA,NA,41.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,11.0,0.0,32.0,0.0,1.0,2.0,1.0
DDD,2014J,233873,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-60.0,NA,20.0,85.0,41.0,60.0,62.0,68.0,111.0,89.0,146.0,80.0,195.0,71.0,243.0,62.0,0.0,13.0,7.0,106.0,0.0,73.0,0.0,672.0,146.0,14.0
DDD,2014J,234552,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-147.0,NA,12.0,75.0,38.0,80.0,60.0,88.0,95.0,88.0,132.0,72.0,170.0,65.0,243.0,76.0,30.0,1366.0,97.0,1245.0,91.0,469.0,0.0,130.0,562.0,63.0
DDD,2014J,235893,M,Scotland,HE Qualification,90-100%,35-55,0,100,N,Distinction,-57.0,NA,20.0,100.0,40.0,90.0,61.0,88.0,105.0,97.0,144.0,94.0,193.0,89.0,242.0,96.0,26.0,1124.0,1.0,579.0,19.0,68.0,0.0,65.0,328.0,40.0
DDD,2014J,236017,F,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-108.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,0.0,31.0,2.0,24.0,0.0,5.0,17.0,1.0
DDD,2014J,236150,F,Wales,HE Qualification,80-90%,35-55,1,100,N,Withdrawn,-96.0,-31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,240186,F,Scotland,HE Qualification,20-30%,0-35,0,80,N,Pass,-15.0,NA,19.0,95.0,40.0,95.0,61.0,85.0,110.0,93.0,145.0,89.0,195.0,92.0,242.0,69.0,6.0,400.0,21.0,178.0,11.0,112.0,0.0,52.0,124.0,13.0
DDD,2014J,240236,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,3,60,Y,Fail,-65.0,NA,20.0,50.0,41.0,80.0,76.0,53.0,111.0,48.0,167.0,20.0,204.0,50.0,242.0,16.0,17.0,4.0,14.0,289.0,11.0,389.0,1.0,51.0,275.0,15.0
DDD,2014J,241066,F,North Region,HE Qualification,NA,0-35,1,60,N,Pass,-23.0,NA,24.0,50.0,41.0,70.0,62.0,53.0,112.0,62.0,146.0,54.0,196.0,60.0,245.0,62.0,4.0,48.0,15.0,84.0,7.0,93.0,0.0,41.0,57.0,7.0
DDD,2014J,241769,F,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-56.0,109.0,19.0,60.0,39.0,75.0,60.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,8.0,29.0,0.0,68.0,0.0,51.0,0.0,13.0,33.0,11.0
DDD,2014J,243025,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-29.0,NA,20.0,65.0,41.0,70.0,62.0,48.0,114.0,44.0,146.0,55.0,193.0,78.0,243.0,71.0,0.0,295.0,0.0,292.0,48.0,119.0,0.0,73.0,288.0,32.0
DDD,2014J,249359,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Pass,-30.0,NA,19.0,55.0,41.0,95.0,62.0,80.0,111.0,83.0,144.0,17.0,NA,NA,243.0,64.0,0.0,113.0,0.0,58.0,0.0,51.0,0.0,29.0,47.0,2.0
DDD,2014J,253579,M,North Region,A Level or Equivalent,10-20,0-35,1,120,N,Fail,-116.0,NA,20.0,35.0,41.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,17.0,12.0,55.0,0.0,69.0,0.0,66.0,17.0,6.0
DDD,2014J,256144,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-53.0,NA,17.0,80.0,40.0,85.0,60.0,83.0,94.0,75.0,142.0,69.0,193.0,77.0,242.0,67.0,22.0,1044.0,77.0,808.0,56.0,115.0,0.0,109.0,558.0,97.0
DDD,2014J,258538,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-122.0,NA,15.0,80.0,31.0,80.0,59.0,85.0,114.0,88.0,148.0,72.0,196.0,94.0,243.0,64.0,21.0,117.0,0.0,148.0,2.0,52.0,0.0,160.0,223.0,9.0
DDD,2014J,260077,M,Wales,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,-50.0,NA,18.0,70.0,40.0,90.0,62.0,53.0,110.0,85.0,145.0,81.0,195.0,81.0,243.0,56.0,3.0,278.0,1.0,197.0,13.0,250.0,0.0,73.0,42.0,8.0
DDD,2014J,260639,M,South East Region,A Level or Equivalent,60-70%,0-35,2,120,Y,Withdrawn,-28.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,264601,F,London Region,A Level or Equivalent,30-40%,0-35,3,70,N,Withdrawn,-115.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,267118,F,South West Region,Lower Than A Level,30-40%,0-35,1,90,Y,Fail,-49.0,NA,-1.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
DDD,2014J,268143,M,Scotland,A Level or Equivalent,10-20,35-55,1,60,N,Pass,-101.0,NA,17.0,70.0,40.0,85.0,61.0,95.0,111.0,93.0,146.0,79.0,195.0,65.0,242.0,60.0,5.0,474.0,0.0,284.0,7.0,218.0,0.0,86.0,173.0,31.0
DDD,2014J,269575,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,-79.0,204.0,18.0,90.0,39.0,98.0,61.0,98.0,111.0,96.0,149.0,84.0,195.0,98.0,NA,NA,3.0,928.0,36.0,399.0,46.0,149.0,0.0,86.0,350.0,70.0
DDD,2014J,269856,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-108.0,NA,17.0,45.0,39.0,60.0,61.0,53.0,110.0,55.0,145.0,63.0,193.0,73.0,243.0,67.0,26.0,230.0,19.0,306.0,6.0,88.0,0.0,85.0,268.0,39.0
DDD,2014J,270502,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-51.0,NA,4.0,95.0,30.0,100.0,57.0,45.0,106.0,92.0,145.0,57.0,194.0,42.0,242.0,47.0,1.0,21.0,5.0,175.0,3.0,188.0,0.0,48.0,41.0,3.0
DDD,2014J,275297,M,North Region,HE Qualification,NA,0-35,0,120,N,Distinction,-45.0,NA,18.0,75.0,41.0,95.0,62.0,83.0,108.0,91.0,146.0,96.0,181.0,93.0,244.0,96.0,19.0,91.0,10.0,292.0,50.0,90.0,0.0,212.0,233.0,34.0
DDD,2014J,275309,M,South East Region,Lower Than A Level,30-40%,35-55,1,90,N,Withdrawn,-60.0,108.0,20.0,65.0,44.0,85.0,69.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,360.0,4.0,265.0,24.0,40.0,0.0,37.0,104.0,15.0
DDD,2014J,276935,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-162.0,NA,19.0,100.0,34.0,85.0,60.0,93.0,109.0,88.0,142.0,71.0,180.0,79.0,243.0,84.0,31.0,618.0,41.0,697.0,57.0,550.0,0.0,100.0,297.0,79.0
DDD,2014J,279117,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-65.0,105.0,19.0,90.0,40.0,80.0,62.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,111.0,11.0,85.0,0.0,19.0,0.0,3.0,12.0,2.0
DDD,2014J,281172,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-57.0,NA,16.0,70.0,40.0,75.0,62.0,75.0,111.0,63.0,146.0,72.0,194.0,28.0,243.0,60.0,14.0,217.0,10.0,182.0,20.0,154.0,0.0,115.0,142.0,20.0
DDD,2014J,281252,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-32.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0
DDD,2014J,281799,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-122.0,12.0,25.0,65.0,37.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,0.0,28.0,0.0,24.0,0.0,2.0,20.0,8.0
DDD,2014J,281920,M,South East Region,Lower Than A Level,10-20,0-35,4,60,N,Pass,-147.0,NA,18.0,85.0,40.0,75.0,63.0,75.0,111.0,77.0,148.0,58.0,193.0,74.0,242.0,64.0,29.0,75.0,0.0,353.0,92.0,101.0,0.0,108.0,271.0,11.0
DDD,2014J,282498,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-149.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,284741,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-131.0,130.0,27.0,90.0,41.0,80.0,62.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,32.0,2.0,19.0,0.0,84.0,29.0,2.0
DDD,2014J,285481,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-162.0,NA,18.0,65.0,40.0,80.0,60.0,60.0,110.0,73.0,145.0,60.0,194.0,63.0,243.0,64.0,18.0,2960.0,19.0,740.0,3.0,42.0,0.0,73.0,176.0,19.0
DDD,2014J,287897,F,East Midlands Region,Lower Than A Level,50-60%,0-35,2,120,Y,Withdrawn,-101.0,91.0,19.0,75.0,44.0,80.0,62.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,39.0,0.0,75.0,1.0,29.0,0.0,15.0,12.0,0.0
DDD,2014J,287954,M,Wales,A Level or Equivalent,10-20,0-35,2,120,N,Fail,-35.0,NA,20.0,100.0,41.0,95.0,62.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,29.0,0.0,70.0,0.0,64.0,0.0,18.0,42.0,7.0
DDD,2014J,288762,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-134.0,-75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,295118,F,Wales,Lower Than A Level,20-30%,35-55,0,180,N,Pass,-131.0,NA,17.0,85.0,40.0,80.0,61.0,80.0,118.0,83.0,145.0,75.0,194.0,80.0,243.0,71.0,27.0,756.0,3.0,754.0,38.0,342.0,0.0,109.0,367.0,66.0
DDD,2014J,296138,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-32.0,NA,12.0,85.0,38.0,90.0,61.0,88.0,110.0,83.0,145.0,79.0,194.0,73.0,243.0,96.0,14.0,50.0,0.0,161.0,9.0,183.0,0.0,39.0,78.0,18.0
DDD,2014J,298777,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,-91.0,NA,17.0,85.0,38.0,85.0,60.0,70.0,111.0,80.0,146.0,60.0,195.0,77.0,242.0,42.0,1.0,169.0,0.0,114.0,1.0,153.0,0.0,31.0,41.0,12.0
DDD,2014J,300057,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-128.0,NA,8.0,75.0,40.0,65.0,62.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,36.0,0.0,56.0,0.0,27.0,0.0,6.0,30.0,4.0
DDD,2014J,301036,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,3,60,Y,Withdrawn,-28.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,303141,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-35.0,NA,18.0,90.0,38.0,80.0,59.0,88.0,108.0,90.0,145.0,68.0,195.0,71.0,243.0,80.0,32.0,5170.0,24.0,872.0,116.0,321.0,0.0,189.0,805.0,104.0
DDD,2014J,303341,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-79.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,8.0,0.0,20.0,0.0,3.0,7.0,0.0
DDD,2014J,306754,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,Withdrawn,-81.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,307116,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,100,Y,Withdrawn,-39.0,93.0,21.0,85.0,41.0,80.0,66.0,83.0,116.0,75.0,NA,NA,NA,NA,NA,NA,16.0,173.0,3.0,169.0,6.0,87.0,0.0,59.0,139.0,12.0
DDD,2014J,309258,M,South West Region,HE Qualification,60-70%,35-55,3,180,N,Withdrawn,-100.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,309350,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,-141.0,65.0,23.0,75.0,38.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,465.0,40.0,279.0,17.0,261.0,0.0,181.0,292.0,35.0
DDD,2014J,313561,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-82.0,NA,13.0,85.0,36.0,90.0,59.0,100.0,110.0,94.0,145.0,85.0,193.0,78.0,243.0,73.0,48.0,2993.0,49.0,2293.0,186.0,202.0,0.0,238.0,697.0,96.0
DDD,2014J,318919,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-60.0,NA,20.0,100.0,41.0,90.0,62.0,90.0,111.0,87.0,146.0,79.0,NA,NA,242.0,78.0,6.0,464.0,0.0,127.0,0.0,39.0,0.0,47.0,129.0,6.0
DDD,2014J,319325,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,-36.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
DDD,2014J,321952,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-53.0,NA,26.0,65.0,39.0,75.0,61.0,78.0,110.0,55.0,146.0,64.0,195.0,53.0,242.0,47.0,0.0,1.0,0.0,88.0,0.0,26.0,0.0,23.0,36.0,8.0
DDD,2014J,322137,M,London Region,HE Qualification,30-40%,55<=,0,60,N,Pass,-91.0,NA,14.0,65.0,36.0,75.0,61.0,78.0,90.0,82.0,145.0,80.0,195.0,70.0,243.0,87.0,35.0,1921.0,86.0,651.0,74.0,99.0,0.0,242.0,416.0,65.0
DDD,2014J,323025,M,South West Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,-28.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,323680,M,London Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,-142.0,NA,12.0,70.0,39.0,80.0,60.0,78.0,101.0,73.0,145.0,68.0,195.0,76.0,242.0,80.0,14.0,393.0,13.0,422.0,59.0,72.0,0.0,49.0,140.0,47.0
DDD,2014J,324338,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-32.0,NA,20.0,80.0,41.0,100.0,62.0,80.0,111.0,95.0,150.0,60.0,NA,NA,NA,NA,0.0,30.0,10.0,72.0,2.0,66.0,0.0,22.0,29.0,2.0
DDD,2014J,328241,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,-149.0,NA,13.0,85.0,23.0,70.0,48.0,85.0,86.0,90.0,140.0,29.0,190.0,49.0,243.0,78.0,15.0,5959.0,17.0,2105.0,10.0,148.0,0.0,131.0,274.0,31.0
DDD,2014J,331526,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-75.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,333823,F,Scotland,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,334048,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,1,60,N,Pass,-115.0,NA,20.0,75.0,41.0,85.0,62.0,85.0,111.0,85.0,146.0,82.0,195.0,78.0,243.0,87.0,16.0,233.0,8.0,297.0,5.0,111.0,0.0,66.0,200.0,59.0
DDD,2014J,334581,M,East Midlands Region,HE Qualification,80-90%,0-35,0,90,N,Distinction,-135.0,NA,17.0,95.0,33.0,95.0,60.0,95.0,108.0,77.0,143.0,90.0,194.0,79.0,242.0,78.0,21.0,63.0,0.0,213.0,15.0,145.0,0.0,80.0,94.0,22.0
DDD,2014J,334973,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-35.0,NA,15.0,90.0,33.0,95.0,58.0,83.0,110.0,95.0,145.0,88.0,191.0,84.0,242.0,73.0,22.0,420.0,0.0,443.0,41.0,96.0,0.0,160.0,229.0,37.0
DDD,2014J,335018,F,London Region,Lower Than A Level,50-60%,0-35,2,60,N,Pass,-75.0,NA,17.0,75.0,40.0,90.0,64.0,58.0,111.0,73.0,NA,NA,195.0,36.0,242.0,60.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,38.0,53.0,1.0
DDD,2014J,335922,M,North Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,-99.0,12.0,20.0,70.0,41.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,17.0,18.0,35.0,0.0,15.0,0.0,2.0,0.0,1.0
DDD,2014J,336213,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-57.0,NA,19.0,75.0,40.0,95.0,61.0,83.0,110.0,94.0,145.0,88.0,194.0,84.0,243.0,42.0,9.0,164.0,0.0,215.0,9.0,79.0,0.0,43.0,99.0,17.0
DDD,2014J,336218,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-88.0,NA,19.0,60.0,41.0,40.0,61.0,28.0,119.0,37.0,146.0,17.0,195.0,8.0,NA,NA,2.0,8.0,58.0,93.0,3.0,92.0,0.0,22.0,45.0,12.0
DDD,2014J,337048,M,London Region,A Level or Equivalent,20-30%,0-35,4,120,N,Withdrawn,-30.0,12.0,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,8.0,8.0,13.0,2.0,14.0,0.0,0.0,1.0,0.0
DDD,2014J,337359,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-144.0,NA,17.0,70.0,43.0,70.0,61.0,75.0,110.0,87.0,145.0,82.0,195.0,67.0,243.0,78.0,11.0,75.0,10.0,121.0,0.0,131.0,0.0,29.0,101.0,16.0
DDD,2014J,338704,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-65.0,NA,17.0,100.0,41.0,85.0,62.0,88.0,111.0,86.0,149.0,83.0,195.0,79.0,243.0,78.0,4.0,302.0,0.0,114.0,1.0,25.0,0.0,42.0,49.0,5.0
DDD,2014J,339853,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,Y,Fail,-37.0,NA,18.0,55.0,38.0,75.0,54.0,70.0,115.0,60.0,144.0,46.0,193.0,55.0,242.0,29.0,12.0,150.0,112.0,238.0,15.0,91.0,0.0,92.0,158.0,45.0
DDD,2014J,340627,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-39.0,NA,19.0,85.0,40.0,100.0,62.0,78.0,111.0,68.0,146.0,83.0,195.0,81.0,243.0,36.0,5.0,263.0,26.0,240.0,83.0,494.0,0.0,62.0,127.0,8.0
DDD,2014J,341855,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-53.0,NA,20.0,30.0,40.0,50.0,72.0,50.0,116.0,54.0,148.0,21.0,204.0,39.0,243.0,27.0,7.0,54.0,3.0,104.0,22.0,129.0,0.0,40.0,40.0,7.0
DDD,2014J,341921,F,South Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-66.0,NA,13.0,85.0,38.0,90.0,62.0,93.0,111.0,93.0,146.0,74.0,194.0,91.0,243.0,58.0,22.0,3.0,0.0,136.0,9.0,119.0,0.0,45.0,81.0,31.0
DDD,2014J,348602,F,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Withdrawn,-52.0,146.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
DDD,2014J,349688,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-71.0,NA,18.0,65.0,40.0,90.0,62.0,83.0,109.0,88.0,146.0,76.0,204.0,61.0,243.0,67.0,8.0,701.0,6.0,489.0,2.0,78.0,0.0,46.0,99.0,17.0
DDD,2014J,349910,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-39.0,NA,18.0,60.0,38.0,75.0,61.0,73.0,110.0,79.0,144.0,68.0,195.0,77.0,243.0,62.0,2.0,68.0,27.0,110.0,5.0,43.0,0.0,23.0,56.0,19.0
DDD,2014J,350361,F,North Western Region,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn,-131.0,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,351080,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-65.0,NA,18.0,75.0,40.0,80.0,62.0,53.0,111.0,77.0,146.0,24.0,NA,NA,243.0,36.0,7.0,410.0,0.0,202.0,3.0,52.0,0.0,85.0,150.0,11.0
DDD,2014J,351244,M,North Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,-144.0,NA,19.0,75.0,41.0,70.0,61.0,75.0,111.0,59.0,146.0,67.0,195.0,70.0,242.0,53.0,4.0,319.0,45.0,182.0,12.0,129.0,0.0,27.0,61.0,4.0
DDD,2014J,352954,F,South East Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,-59.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,8.0,0.0,3.0,0.0,1.0,6.0,2.0
DDD,2014J,353969,F,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Withdrawn,-101.0,84.0,50.0,65.0,61.0,65.0,83.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,12.0,11.0,85.0,0.0,59.0,0.0,21.0,31.0,5.0
DDD,2014J,355034,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-87.0,12.0,24.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,4.0,15.0,43.0,0.0,68.0,0.0,12.0,14.0,0.0
DDD,2014J,356561,F,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,-31.0,NA,19.0,60.0,41.0,75.0,64.0,75.0,110.0,70.0,153.0,23.0,196.0,54.0,242.0,36.0,1.0,208.0,1.0,232.0,4.0,248.0,0.0,12.0,23.0,3.0
DDD,2014J,359657,M,North Western Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,-29.0,59.0,19.0,90.0,40.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,321.0,0.0,141.0,3.0,15.0,0.0,12.0,34.0,19.0
DDD,2014J,361842,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-151.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
