code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,15020_date,15020_score,15021_date,15021_score,15022_date,15022_score,15023_date,15023_score,15024_date,15024_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
BBB,2014J,254313,F,South East Region,HE Qualification,20-30%,35-55,0,240,Y,Withdrawn,-101.0,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,254612,M,Scotland,A Level or Equivalent,30-40%,0-35,3,90,N,Fail,-59.0,NA,18.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,76.0,0.0,112.0,0.0,41.0,23.0,21.0,1.0
BBB,2014J,255957,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,-131.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,258268,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass,-22.0,NA,17.0,100.0,53.0,60.0,110.0,65.0,151.0,60.0,200.0,55.0,0.0,0.0,32.0,0.0,99.0,0.0,1.0,6.0,20.0,0.0
BBB,2014J,258840,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-85.0,NA,14.0,1.0,52.0,72.0,106.0,72.0,160.0,65.0,196.0,68.0,27.0,3.0,146.0,9.0,266.0,0.0,4.0,24.0,31.0,1.0
BBB,2014J,260137,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,-160.0,NA,18.0,100.0,53.0,65.0,109.0,80.0,151.0,69.0,200.0,84.0,12.0,0.0,191.0,2.0,690.0,10.0,35.0,54.0,35.0,1.0
BBB,2014J,260216,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,-101.0,NA,13.0,100.0,53.0,64.0,112.0,47.0,NA,NA,NA,NA,0.0,0.0,15.0,0.0,14.0,0.0,0.0,4.0,7.0,0.0
BBB,2014J,260777,F,North Western Region,Lower Than A Level,0-10%,0-35,2,90,N,Withdrawn,-151.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,263448,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-102.0,NA,18.0,100.0,54.0,77.0,110.0,69.0,151.0,74.0,200.0,72.0,283.0,2.0,178.0,6.0,728.0,9.0,352.0,33.0,30.0,4.0
BBB,2014J,264281,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,180,N,Withdrawn,-143.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0,0.0,93.0,0.0,128.0,0.0,0.0,49.0,26.0,4.0
BBB,2014J,264694,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-23.0,NA,18.0,100.0,53.0,54.0,110.0,57.0,NA,NA,NA,NA,7.0,0.0,146.0,0.0,456.0,0.0,109.0,14.0,21.0,2.0
BBB,2014J,264732,F,South Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn,-39.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,0.0,20.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0
BBB,2014J,265466,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,17.0,NA,19.0,100.0,52.0,65.0,107.0,70.0,150.0,70.0,NA,NA,213.0,2.0,201.0,3.0,591.0,9.0,102.0,28.0,17.0,2.0
BBB,2014J,267774,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-75.0,136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,20.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0
BBB,2014J,269510,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-32.0,NA,16.0,100.0,54.0,60.0,122.0,69.0,159.0,68.0,NA,NA,0.0,0.0,77.0,0.0,137.0,0.0,68.0,28.0,9.0,0.0
BBB,2014J,270191,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-85.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,271047,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
BBB,2014J,272000,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,90,N,Fail,-106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,66.0,0.0,90.0,0.0,0.0,15.0,12.0,4.0
BBB,2014J,272617,F,East Midlands Region,Lower Than A Level,20-30%,0-35,3,60,Y,Withdrawn,-161.0,153.0,16.0,100.0,NA,NA,110.0,46.0,NA,NA,NA,NA,0.0,0.0,14.0,0.0,52.0,0.0,0.0,2.0,3.0,0.0
BBB,2014J,275006,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,-149.0,NA,18.0,100.0,52.0,62.0,109.0,70.0,149.0,73.0,200.0,74.0,155.0,0.0,147.0,42.0,119.0,0.0,69.0,21.0,24.0,2.0
BBB,2014J,275180,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-99.0,NA,14.0,1.0,52.0,53.0,110.0,58.0,152.0,62.0,200.0,59.0,1108.0,4.0,455.0,19.0,1757.0,14.0,317.0,89.0,111.0,12.0
BBB,2014J,275296,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,2,60,N,Fail,-36.0,NA,1.0,100.0,54.0,72.0,NA,NA,NA,NA,NA,NA,13.0,0.0,64.0,0.0,60.0,0.0,8.0,12.0,5.0,3.0
BBB,2014J,276925,F,Wales,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,-154.0,NA,17.0,1.0,52.0,72.0,109.0,65.0,151.0,80.0,200.0,85.0,28.0,1.0,89.0,0.0,468.0,4.0,74.0,20.0,22.0,1.0
BBB,2014J,277967,M,London Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass,-16.0,NA,17.0,100.0,53.0,67.0,109.0,71.0,151.0,74.0,200.0,81.0,139.0,5.0,194.0,27.0,621.0,6.0,69.0,58.0,42.0,5.0
BBB,2014J,279238,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-35.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
BBB,2014J,280054,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-32.0,NA,10.0,100.0,47.0,43.0,NA,NA,NA,NA,NA,NA,1.0,0.0,91.0,1.0,92.0,0.0,3.0,12.0,5.0,2.0
BBB,2014J,280152,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-53.0,NA,19.0,1.0,53.0,80.0,106.0,90.0,151.0,80.0,200.0,90.0,137.0,6.0,332.0,25.0,828.0,9.0,92.0,59.0,94.0,3.0
BBB,2014J,284246,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,17.0,NA,19.0,100.0,42.0,65.0,109.0,48.0,149.0,57.0,199.0,30.0,134.0,4.0,535.0,5.0,856.0,0.0,300.0,164.0,277.0,4.0
BBB,2014J,284762,F,East Midlands Region,A Level or Equivalent,10-20,0-35,2,60,N,Pass,-82.0,NA,18.0,100.0,51.0,85.0,106.0,88.0,148.0,89.0,199.0,88.0,10.0,0.0,127.0,1.0,521.0,12.0,138.0,12.0,33.0,0.0
BBB,2014J,285470,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass,-149.0,NA,NA,NA,53.0,86.0,116.0,90.0,151.0,85.0,NA,NA,2.0,0.0,46.0,3.0,28.0,0.0,4.0,29.0,30.0,0.0
BBB,2014J,285992,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-144.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,286338,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-60.0,NA,5.0,1.0,49.0,72.0,103.0,78.0,148.0,66.0,197.0,70.0,27.0,0.0,302.0,11.0,848.0,13.0,161.0,44.0,36.0,2.0
BBB,2014J,286947,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,-36.0,NA,14.0,1.0,51.0,67.0,107.0,65.0,149.0,70.0,198.0,73.0,18.0,3.0,113.0,10.0,702.0,3.0,103.0,52.0,36.0,4.0
BBB,2014J,288086,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,-88.0,NA,17.0,1.0,61.0,72.0,120.0,70.0,169.0,79.0,200.0,87.0,0.0,0.0,91.0,0.0,286.0,3.0,19.0,16.0,11.0,0.0
BBB,2014J,288655,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-18.0,12.0,17.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,22.0,0.0,18.0,0.0,0.0,8.0,13.0,1.0
BBB,2014J,290184,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-18.0,NA,18.0,100.0,51.0,73.0,107.0,76.0,137.0,78.0,201.0,75.0,2.0,0.0,75.0,0.0,61.0,0.0,72.0,22.0,16.0,0.0
BBB,2014J,292813,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,120,Y,Withdrawn,-94.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,293387,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-23.0,NA,4.0,100.0,45.0,90.0,109.0,88.0,138.0,92.0,192.0,89.0,635.0,8.0,334.0,12.0,758.0,11.0,184.0,43.0,60.0,2.0
BBB,2014J,293989,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-32.0,90.0,2.0,1.0,53.0,45.0,NA,NA,NA,NA,NA,NA,12.0,2.0,63.0,2.0,98.0,0.0,58.0,21.0,20.0,1.0
BBB,2014J,294134,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-65.0,NA,16.0,1.0,53.0,67.0,109.0,69.0,151.0,65.0,200.0,78.0,9.0,0.0,245.0,2.0,599.0,9.0,190.0,50.0,56.0,8.0
BBB,2014J,297179,F,North Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,-117.0,NA,17.0,1.0,54.0,78.0,110.0,81.0,159.0,80.0,201.0,82.0,136.0,7.0,397.0,11.0,1668.0,11.0,173.0,188.0,124.0,5.0
BBB,2014J,297685,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-142.0,NA,18.0,100.0,53.0,64.0,115.0,74.0,152.0,83.0,201.0,55.0,103.0,0.0,180.0,3.0,596.0,0.0,158.0,21.0,17.0,0.0
BBB,2014J,297806,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-56.0,NA,15.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,17.0,1.0,20.0,2.0,75.0,0.0,0.0,4.0,7.0,0.0
BBB,2014J,298187,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-29.0,NA,4.0,100.0,54.0,58.0,110.0,54.0,152.0,68.0,200.0,77.0,88.0,2.0,163.0,22.0,530.0,0.0,148.0,60.0,56.0,1.0
BBB,2014J,298303,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,5.0,NA,12.0,100.0,51.0,85.0,107.0,84.0,151.0,70.0,195.0,90.0,0.0,4.0,142.0,0.0,569.0,6.0,103.0,28.0,40.0,2.0
BBB,2014J,298961,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-88.0,NA,17.0,1.0,50.0,74.0,109.0,64.0,150.0,74.0,201.0,72.0,0.0,0.0,81.0,36.0,264.0,2.0,57.0,24.0,14.0,3.0
BBB,2014J,300819,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,-35.0,NA,18.0,1.0,54.0,95.0,121.0,90.0,159.0,90.0,201.0,90.0,44.0,0.0,73.0,6.0,220.0,0.0,0.0,25.0,17.0,2.0
BBB,2014J,303165,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-59.0,NA,19.0,1.0,54.0,66.0,111.0,63.0,152.0,60.0,201.0,60.0,775.0,23.0,264.0,49.0,476.0,6.0,160.0,37.0,30.0,4.0
BBB,2014J,303617,F,Wales,Lower Than A Level,0-10%,35-55,1,60,N,Pass,-31.0,NA,18.0,1.0,54.0,75.0,110.0,81.0,152.0,80.0,213.0,95.0,32.0,1.0,70.0,3.0,103.0,0.0,59.0,36.0,23.0,0.0
BBB,2014J,305909,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-162.0,NA,12.0,100.0,52.0,73.0,105.0,72.0,150.0,70.0,200.0,67.0,166.0,3.0,200.0,2.0,715.0,15.0,312.0,56.0,43.0,1.0
BBB,2014J,306478,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-68.0,NA,9.0,100.0,53.0,85.0,109.0,84.0,152.0,52.0,201.0,68.0,140.0,1.0,194.0,13.0,113.0,0.0,175.0,8.0,27.0,0.0
BBB,2014J,306880,F,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-75.0,12.0,16.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,23.0,5.0,15.0,0.0,48.0,32.0,3.0,0.0
BBB,2014J,308775,F,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction,-32.0,NA,15.0,1.0,53.0,68.0,112.0,76.0,157.0,77.0,201.0,83.0,326.0,3.0,358.0,3.0,532.0,0.0,149.0,78.0,56.0,3.0
BBB,2014J,308850,M,Wales,Lower Than A Level,10-20,35-55,0,120,N,Fail,-4.0,NA,8.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,31.0,1.0,53.0,0.0,0.0,7.0,5.0,0.0
BBB,2014J,314252,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-29.0,NA,18.0,100.0,53.0,55.0,109.0,54.0,151.0,50.0,208.0,58.0,101.0,1.0,156.0,6.0,722.0,11.0,22.0,33.0,30.0,2.0
BBB,2014J,314675,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-155.0,NA,16.0,1.0,50.0,68.0,109.0,68.0,149.0,70.0,200.0,68.0,115.0,0.0,130.0,12.0,105.0,0.0,0.0,17.0,28.0,2.0
BBB,2014J,314801,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,-30.0,NA,10.0,100.0,53.0,65.0,117.0,68.0,156.0,70.0,200.0,78.0,0.0,0.0,150.0,0.0,445.0,0.0,47.0,25.0,31.0,1.0
BBB,2014J,316421,F,East Anglian Region,Lower Than A Level,10-20,35-55,1,60,N,Withdrawn,-150.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,321450,F,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Pass,-14.0,NA,19.0,100.0,53.0,58.0,109.0,48.0,151.0,59.0,200.0,67.0,76.0,0.0,60.0,9.0,68.0,0.0,0.0,12.0,12.0,0.0
BBB,2014J,322184,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-100.0,156.0,10.0,1.0,53.0,63.0,110.0,66.0,NA,NA,NA,NA,90.0,0.0,135.0,2.0,473.0,0.0,86.0,22.0,20.0,3.0
BBB,2014J,322574,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,-122.0,NA,17.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,2.0,0.0,0.0,10.0,5.0,1.0
BBB,2014J,327224,F,Ireland,A Level or Equivalent,60-70%,35-55,3,60,N,Fail,5.0,NA,14.0,100.0,54.0,50.0,NA,NA,NA,NA,NA,NA,12.0,0.0,49.0,6.0,91.0,0.0,1.0,22.0,20.0,0.0
BBB,2014J,327940,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-39.0,NA,14.0,100.0,51.0,50.0,109.0,60.0,151.0,54.0,200.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,330917,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-29.0,NA,16.0,1.0,54.0,63.0,113.0,57.0,151.0,57.0,201.0,52.0,43.0,0.0,181.0,26.0,847.0,4.0,136.0,51.0,29.0,0.0
BBB,2014J,330981,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-39.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,335035,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-56.0,NA,12.0,100.0,52.0,40.0,110.0,45.0,151.0,50.0,200.0,63.0,3.0,18.0,204.0,2.0,766.0,13.0,77.0,86.0,122.0,0.0
BBB,2014J,335765,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,-148.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,338554,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-50.0,NA,33.0,1.0,53.0,74.0,110.0,55.0,151.0,74.0,222.0,75.0,1.0,2.0,64.0,0.0,138.0,3.0,9.0,31.0,36.0,1.0
BBB,2014J,340216,F,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-155.0,NA,16.0,100.0,48.0,79.0,108.0,85.0,151.0,70.0,201.0,74.0,7.0,2.0,190.0,8.0,694.0,9.0,168.0,28.0,31.0,2.0
BBB,2014J,340592,F,Wales,A Level or Equivalent,0-10%,0-35,3,120,N,Fail,-22.0,NA,19.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,117.0,2.0,51.0,0.0,28.0,0.0,0.0,11.0,10.0,0.0
BBB,2014J,340899,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-23.0,229.0,17.0,100.0,51.0,72.0,104.0,67.0,149.0,52.0,200.0,48.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
BBB,2014J,341611,F,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-85.0,NA,NA,NA,44.0,68.0,107.0,56.0,NA,NA,NA,NA,0.0,0.0,77.0,0.0,110.0,0.0,14.0,18.0,27.0,3.0
BBB,2014J,342192,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,-86.0,NA,17.0,100.0,54.0,40.0,110.0,55.0,173.0,54.0,201.0,69.0,5.0,0.0,80.0,5.0,69.0,0.0,32.0,11.0,21.0,0.0
BBB,2014J,343138,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-39.0,NA,13.0,100.0,54.0,58.0,109.0,55.0,152.0,52.0,201.0,73.0,13.0,0.0,137.0,0.0,205.0,0.0,61.0,41.0,35.0,2.0
BBB,2014J,345128,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,3,60,N,Fail,-35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,349924,F,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-45.0,12.0,4.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0
BBB,2014J,350312,F,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,-74.0,NA,18.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1.0,17.0,0.0,17.0,0.0,53.0,8.0,3.0,0.0
BBB,2014J,350797,F,London Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,-14.0,NA,3.0,100.0,49.0,72.0,98.0,70.0,148.0,76.0,189.0,82.0,0.0,0.0,136.0,10.0,647.0,10.0,172.0,25.0,32.0,2.0
BBB,2014J,351050,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-109.0,NA,18.0,100.0,54.0,64.0,124.0,68.0,166.0,75.0,201.0,85.0,20.0,0.0,94.0,1.0,318.0,0.0,57.0,16.0,22.0,1.0
BBB,2014J,353617,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,357901,F,North Region,Lower Than A Level,NA,0-35,1,90,N,Fail,-115.0,NA,17.0,1.0,54.0,59.0,123.0,49.0,162.0,42.0,NA,NA,0.0,0.0,38.0,0.0,202.0,0.0,26.0,22.0,14.0,2.0
BBB,2014J,358001,F,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-25.0,NA,10.0,80.0,48.0,60.0,96.0,68.0,151.0,66.0,200.0,70.0,3.0,0.0,55.0,3.0,125.0,0.0,123.0,14.0,23.0,0.0
BBB,2014J,358204,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,-14.0,NA,10.0,1.0,52.0,80.0,107.0,90.0,148.0,85.0,191.0,85.0,1576.0,4.0,765.0,21.0,1868.0,15.0,214.0,101.0,108.0,5.0
BBB,2014J,361411,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-79.0,NA,13.0,100.0,54.0,58.0,110.0,55.0,172.0,60.0,211.0,70.0,1.0,0.0,100.0,0.0,612.0,0.0,40.0,23.0,14.0,3.0
BBB,2014J,363213,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-36.0,NA,19.0,100.0,54.0,73.0,110.0,70.0,152.0,73.0,201.0,70.0,34.0,2.0,73.0,5.0,85.0,0.0,1.0,16.0,22.0,3.0
BBB,2014J,364527,F,Ireland,A Level or Equivalent,30-40%,0-35,2,60,N,Pass,-14.0,NA,19.0,100.0,54.0,87.0,110.0,82.0,156.0,70.0,201.0,75.0,22.0,2.0,84.0,2.0,227.0,0.0,0.0,18.0,7.0,0.0
BBB,2014J,365097,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-103.0,NA,6.0,1.0,51.0,76.0,104.0,77.0,150.0,85.0,196.0,87.0,30.0,0.0,174.0,1.0,785.0,12.0,29.0,24.0,16.0,0.0
BBB,2014J,365111,F,Scotland,HE Qualification,30-40%,0-35,2,120,Y,Fail,-32.0,NA,10.0,1.0,67.0,70.0,108.0,79.0,190.0,60.0,201.0,60.0,33.0,0.0,51.0,6.0,61.0,0.0,71.0,7.0,17.0,0.0
BBB,2014J,366479,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-162.0,NA,16.0,100.0,54.0,64.0,132.0,64.0,186.0,63.0,201.0,66.0,19.0,0.0,122.0,3.0,178.0,4.0,110.0,39.0,21.0,2.0
BBB,2014J,366791,F,North Western Region,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn,-70.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,368521,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-101.0,NA,0.0,1.0,43.0,80.0,109.0,86.0,163.0,57.0,198.0,73.0,341.0,0.0,280.0,5.0,345.0,0.0,174.0,29.0,34.0,0.0
BBB,2014J,369234,F,Wales,Lower Than A Level,30-40%,0-35,2,60,Y,Fail,-35.0,NA,16.0,1.0,62.0,55.0,126.0,30.0,NA,NA,NA,NA,0.0,0.0,102.0,0.0,420.0,2.0,37.0,7.0,7.0,1.0
BBB,2014J,372602,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-151.0,NA,15.0,1.0,52.0,75.0,109.0,72.0,158.0,78.0,199.0,90.0,8.0,1.0,23.0,0.0,69.0,0.0,0.0,4.0,9.0,0.0
BBB,2014J,373174,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass,-20.0,NA,NA,NA,54.0,45.0,129.0,55.0,158.0,75.0,207.0,75.0,143.0,1.0,216.0,10.0,640.0,8.0,83.0,18.0,31.0,1.0
BBB,2014J,373846,F,South Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,-52.0,108.0,-1.0,1.0,38.0,78.0,NA,NA,NA,NA,NA,NA,176.0,3.0,101.0,1.0,671.0,0.0,56.0,12.0,7.0,1.0
BBB,2014J,376117,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-128.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2014J,379212,F,North Western Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,-37.0,116.0,13.0,100.0,54.0,60.0,NA,NA,NA,NA,NA,NA,2.0,0.0,68.0,2.0,56.0,0.0,0.0,111.0,41.0,0.0
BBB,2014J,379720,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-23.0,NA,18.0,1.0,53.0,48.0,109.0,65.0,163.0,75.0,200.0,75.0,7.0,1.0,151.0,11.0,278.0,0.0,3.0,48.0,56.0,1.0
BBB,2014J,380515,F,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-86.0,12.0,18.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,3.0,0.0,0.0,5.0,6.0,0.0
BBB,2014J,381882,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,-24.0,NA,16.0,1.0,64.0,70.0,110.0,74.0,167.0,67.0,208.0,32.0,28.0,0.0,109.0,0.0,202.0,0.0,186.0,27.0,13.0,1.0
BBB,2014J,384266,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-36.0,12.0,14.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0
BBB,2014J,385341,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-79.0,NA,18.0,1.0,53.0,78.0,NA,NA,NA,NA,NA,NA,45.0,0.0,26.0,10.0,37.0,0.0,0.0,13.0,16.0,0.0
BBB,2014J,385405,M,Ireland,A Level or Equivalent,0-10%,35-55,1,60,N,Pass,5.0,NA,13.0,100.0,54.0,70.0,108.0,79.0,158.0,65.0,201.0,60.0,13.0,0.0,63.0,0.0,670.0,1.0,0.0,12.0,6.0,1.0
BBB,2014J,387276,F,North Western Region,Lower Than A Level,50-60%,35-55,4,60,N,Withdrawn,-103.0,-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,387406,F,Wales,Lower Than A Level,20-30%,0-35,2,60,N,Fail,-31.0,NA,19.0,100.0,53.0,58.0,110.0,65.0,160.0,20.0,210.0,60.0,26.0,1.0,75.0,3.0,28.0,0.0,211.0,22.0,22.0,1.0
