code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34873_date,34873_score,34874_date,34874_score,34875_date,34875_score,34876_date,34876_score,34877_date,34877_score,34878_date,34878_score,34879_date,34879_score,34880_date,34880_score,34881_date,34881_score,34882_date,34882_score,34883_date,34883_score,34884_date,34884_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2013J,118050,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-129.0,NA,19.0,80.0,47.0,44.0,103.0,68.0,144.0,69.0,180.0,80.0,3.0,86.0,181.0,97.0,237.0,74.0,237.0,79.0,237.0,71.0,237.0,75.0,NA,NA,0.0,0.0,2.0,239.0,0.0,177.0,1.0,205.0,3.0,3.0,0.0,451.0,0.0,24.0,98.0,3.0
FFF,2013J,118176,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-107.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,31.0,0.0,28.0,0.0,56.0,0.0,5.0,0.0,1.0,0.0,2.0,22.0,2.0
FFF,2013J,124379,F,Wales,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,23.0,0.0,96.0,0.0,3.0,0.0,1.0,0.0,17.0,27.0,0.0
FFF,2013J,126074,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-136.0,41.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,34.0,0.0,24.0,0.0,52.0,0.0,8.0,0.0,19.0,0.0,37.0,34.0,1.0
FFF,2013J,127642,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,120,N,Pass,-32.0,NA,18.0,86.0,47.0,80.0,102.0,87.0,138.0,73.0,172.0,88.0,185.0,94.0,185.0,81.0,185.0,84.0,185.0,93.0,237.0,88.0,214.0,97.0,237.0,76.0,19.0,4.0,2.0,128.0,3.0,277.0,0.0,809.0,15.0,5.0,6.0,1363.0,0.0,37.0,218.0,20.0
FFF,2013J,128723,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-145.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0,0.0,14.0,0.0,15.0,0.0,7.0,0.0,9.0,0.0,1.0,19.0,1.0
FFF,2013J,130658,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Pass,-60.0,NA,15.0,78.0,27.0,78.0,94.0,61.0,108.0,66.0,NA,NA,19.0,79.0,28.0,76.0,70.0,72.0,110.0,61.0,206.0,66.0,207.0,64.0,206.0,68.0,27.0,6.0,3.0,383.0,0.0,537.0,17.0,1401.0,45.0,14.0,22.0,683.0,0.0,45.0,270.0,43.0
FFF,2013J,132453,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-30.0,NA,12.0,58.0,47.0,34.0,95.0,60.0,130.0,59.0,169.0,66.0,178.0,75.0,178.0,96.0,199.0,76.0,201.0,73.0,209.0,82.0,227.0,74.0,222.0,69.0,0.0,0.0,6.0,96.0,0.0,149.0,3.0,441.0,6.0,5.0,0.0,598.0,0.0,42.0,302.0,13.0
FFF,2013J,133019,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-11.0,NA,17.0,84.0,45.0,58.0,97.0,75.0,129.0,86.0,172.0,94.0,44.0,81.0,67.0,93.0,98.0,81.0,116.0,79.0,171.0,85.0,207.0,77.0,206.0,78.0,4.0,11.0,3.0,506.0,0.0,435.0,4.0,1719.0,14.0,5.0,31.0,571.0,0.0,46.0,397.0,37.0
FFF,2013J,133185,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-24.0,NA,17.0,88.0,46.0,84.0,96.0,81.0,131.0,89.0,172.0,79.0,25.0,84.0,65.0,89.0,111.0,80.0,111.0,86.0,157.0,83.0,200.0,72.0,157.0,73.0,0.0,0.0,3.0,360.0,0.0,619.0,4.0,1315.0,13.0,10.0,6.0,622.0,0.0,25.0,324.0,25.0
FFF,2013J,133718,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-25.0,NA,18.0,74.0,46.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,169.0,0.0,118.0,0.0,58.0,1.0,9.0,0.0,86.0,0.0,18.0,115.0,11.0
FFF,2013J,134847,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Withdrawn,-33.0,67.0,19.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,312.0,97.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,47.0,0.0,52.0,0.0,183.0,14.0,5.0,0.0,0.0,0.0,7.0,67.0,20.0
FFF,2013J,136894,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Pass,-130.0,NA,11.0,82.0,44.0,70.0,95.0,69.0,131.0,62.0,173.0,53.0,4.0,85.0,111.0,78.0,153.0,63.0,111.0,66.0,153.0,54.0,202.0,57.0,NA,NA,12.0,0.0,3.0,536.0,0.0,419.0,10.0,711.0,28.0,7.0,8.0,827.0,0.0,31.0,178.0,23.0
FFF,2013J,137903,M,South East Region,Lower Than A Level,90-100%,35-55,1,60,N,Pass,-23.0,NA,17.0,66.0,45.0,64.0,99.0,48.0,134.0,53.0,178.0,51.0,228.0,85.0,229.0,95.0,231.0,78.0,227.0,88.0,227.0,87.0,229.0,77.0,227.0,78.0,35.0,21.0,6.0,744.0,0.0,1082.0,7.0,2783.0,118.0,25.0,37.0,700.0,0.0,61.0,548.0,106.0
FFF,2013J,139190,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,150,N,Pass,-113.0,NA,17.0,94.0,45.0,82.0,95.0,90.0,131.0,74.0,173.0,91.0,3.0,95.0,41.0,92.0,70.0,84.0,118.0,90.0,142.0,80.0,214.0,82.0,206.0,79.0,11.0,2.0,1.0,244.0,0.0,491.0,6.0,1114.0,4.0,9.0,3.0,891.0,0.0,31.0,167.0,25.0
FFF,2013J,139278,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-169.0,NA,19.0,90.0,45.0,90.0,95.0,85.0,131.0,85.0,NA,NA,52.0,94.0,52.0,98.0,116.0,88.0,133.0,86.0,202.0,67.0,202.0,87.0,206.0,87.0,0.0,4.0,0.0,111.0,3.0,216.0,0.0,771.0,26.0,3.0,6.0,513.0,0.0,27.0,188.0,13.0
FFF,2013J,139701,M,London Region,Lower Than A Level,40-50%,0-35,1,90,N,Fail,-102.0,NA,13.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,14.0,86.0,112.0,93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,71.0,0.0,173.0,3.0,1.0,0.0,312.0,0.0,8.0,74.0,0.0
FFF,2013J,141648,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-116.0,NA,11.0,96.0,43.0,86.0,102.0,75.0,129.0,81.0,173.0,85.0,44.0,96.0,52.0,91.0,214.0,85.0,214.0,79.0,220.0,91.0,223.0,78.0,230.0,79.0,25.0,9.0,3.0,818.0,1.0,791.0,3.0,1626.0,55.0,19.0,10.0,1097.0,0.0,100.0,559.0,49.0
FFF,2013J,143752,F,North Region,Post Graduate Qualification,NA,35-55,0,120,N,Withdrawn,-144.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,144562,M,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,-59.0,NA,18.0,74.0,48.0,80.0,105.0,73.0,138.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,0.0,158.0,0.0,322.0,4.0,1172.0,33.0,9.0,9.0,67.0,0.0,32.0,166.0,8.0
FFF,2013J,144959,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-143.0,94.0,19.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,0.0,49.0,1.0,244.0,1.0,5.0,0.0,14.0,0.0,10.0,51.0,1.0
FFF,2013J,146738,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-31.0,NA,18.0,82.0,46.0,80.0,96.0,87.0,130.0,95.0,165.0,93.0,74.0,85.0,126.0,88.0,126.0,83.0,126.0,86.0,200.0,86.0,215.0,75.0,214.0,87.0,17.0,4.0,3.0,185.0,0.0,401.0,3.0,2125.0,21.0,17.0,16.0,545.0,0.0,40.0,337.0,42.0
FFF,2013J,148328,M,Wales,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,-58.0,62.0,19.0,84.0,46.0,84.0,NA,NA,NA,NA,NA,NA,56.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,0.0,233.0,0.0,249.0,0.0,625.0,20.0,12.0,7.0,132.0,0.0,60.0,216.0,20.0
FFF,2013J,148931,M,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-165.0,-4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,48.0,0.0,120.0,19.0,3.0,0.0,1.0,0.0,51.0,59.0,5.0
FFF,2013J,150121,M,East Midlands Region,Lower Than A Level,20-30%,35-55,3,210,Y,Withdrawn,-144.0,-79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,152037,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-120.0,-66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,152587,F,South Region,Lower Than A Level,40-50%,35-55,1,90,N,Pass,-50.0,NA,1.0,74.0,44.0,86.0,99.0,93.0,130.0,52.0,171.0,81.0,3.0,88.0,58.0,92.0,74.0,92.0,102.0,88.0,199.0,81.0,220.0,80.0,227.0,82.0,11.0,9.0,9.0,645.0,0.0,573.0,2.0,2241.0,23.0,9.0,19.0,992.0,0.0,58.0,454.0,44.0
FFF,2013J,152887,M,West Midlands Region,Lower Than A Level,NA,0-35,0,60,N,Withdrawn,-32.0,107.0,19.0,92.0,54.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,66.0,0.0,47.0,0.0,155.0,0.0,10.0,0.0,10.0,0.0,7.0,56.0,0.0
FFF,2013J,154057,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-30.0,NA,17.0,94.0,54.0,52.0,NA,NA,NA,NA,NA,NA,5.0,81.0,55.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,318.0,0.0,197.0,0.0,315.0,8.0,28.0,1.0,283.0,0.0,29.0,262.0,24.0
FFF,2013J,154059,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,N,Pass,-57.0,NA,19.0,62.0,50.0,38.0,102.0,50.0,143.0,49.0,173.0,63.0,220.0,71.0,220.0,58.0,220.0,61.0,220.0,55.0,220.0,76.0,220.0,55.0,220.0,68.0,0.0,0.0,3.0,85.0,0.0,224.0,0.0,673.0,0.0,4.0,0.0,775.0,0.0,12.0,194.0,7.0
FFF,2013J,154191,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,-107.0,NA,17.0,82.0,46.0,84.0,94.0,88.0,130.0,88.0,171.0,89.0,42.0,97.0,60.0,97.0,146.0,86.0,108.0,94.0,223.0,90.0,235.0,92.0,224.0,76.0,1.0,1.0,1.0,124.0,0.0,344.0,0.0,1128.0,32.0,5.0,9.0,805.0,0.0,36.0,196.0,13.0
FFF,2013J,155298,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-145.0,NA,18.0,66.0,45.0,80.0,92.0,78.0,129.0,88.0,172.0,83.0,37.0,92.0,74.0,97.0,90.0,94.0,150.0,81.0,214.0,83.0,227.0,81.0,220.0,80.0,0.0,4.0,2.0,71.0,0.0,156.0,2.0,633.0,6.0,10.0,3.0,484.0,0.0,15.0,117.0,9.0
FFF,2013J,156171,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-92.0,NA,5.0,74.0,32.0,78.0,94.0,69.0,127.0,67.0,167.0,76.0,6.0,89.0,6.0,95.0,129.0,74.0,166.0,76.0,174.0,71.0,175.0,81.0,174.0,73.0,0.0,2.0,4.0,334.0,0.0,209.0,0.0,722.0,11.0,7.0,0.0,896.0,0.0,25.0,193.0,18.0
FFF,2013J,156755,M,West Midlands Region,HE Qualification,20-30%,35-55,0,120,N,Withdrawn,-125.0,-38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,157647,M,South East Region,Lower Than A Level,0-10%,0-35,0,150,N,Fail,-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,18.0,0.0,37.0,1.0,22.0,0.0,8.0,0.0,1.0,0.0,8.0,25.0,4.0
FFF,2013J,160310,F,Scotland,Lower Than A Level,40-50%,35-55,1,60,N,Fail,-117.0,NA,24.0,40.0,46.0,38.0,110.0,40.0,143.0,25.0,NA,NA,27.0,73.0,115.0,68.0,115.0,67.0,150.0,49.0,214.0,61.0,227.0,51.0,228.0,56.0,10.0,12.0,2.0,549.0,0.0,599.0,3.0,1175.0,70.0,31.0,19.0,769.0,0.0,257.0,569.0,84.0
FFF,2013J,160720,M,Wales,Lower Than A Level,0-10%,0-35,1,90,N,Withdrawn,-73.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,160934,M,Wales,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-52.0,NA,18.0,80.0,46.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,42.0,0.0,40.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,11.0,33.0,3.0
FFF,2013J,160946,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-81.0,NA,18.0,88.0,46.0,68.0,95.0,88.0,130.0,77.0,171.0,77.0,158.0,93.0,172.0,95.0,217.0,86.0,221.0,94.0,221.0,87.0,223.0,91.0,229.0,81.0,0.0,0.0,2.0,65.0,0.0,101.0,0.0,749.0,4.0,3.0,0.0,526.0,0.0,27.0,227.0,7.0
FFF,2013J,162809,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-75.0,NA,18.0,84.0,45.0,68.0,95.0,83.0,130.0,75.0,170.0,89.0,14.0,84.0,27.0,93.0,55.0,77.0,98.0,82.0,136.0,88.0,171.0,82.0,171.0,84.0,0.0,1.0,1.0,431.0,0.0,417.0,2.0,558.0,3.0,5.0,11.0,815.0,0.0,49.0,152.0,15.0
FFF,2013J,163120,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-82.0,NA,16.0,88.0,45.0,84.0,92.0,67.0,130.0,74.0,172.0,86.0,101.0,83.0,101.0,90.0,200.0,75.0,206.0,89.0,207.0,75.0,227.0,79.0,214.0,84.0,0.0,5.0,2.0,962.0,12.0,445.0,15.0,1294.0,25.0,10.0,3.0,555.0,0.0,29.0,311.0,48.0
FFF,2013J,168229,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,90,N,Distinction,-36.0,NA,19.0,88.0,47.0,94.0,96.0,98.0,131.0,93.0,171.0,98.0,60.0,84.0,101.0,96.0,111.0,95.0,111.0,94.0,165.0,96.0,174.0,98.0,181.0,91.0,47.0,14.0,3.0,1176.0,0.0,879.0,14.0,2642.0,59.0,17.0,39.0,1104.0,0.0,82.0,611.0,78.0
FFF,2013J,169908,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-73.0,NA,17.0,74.0,46.0,72.0,NA,NA,NA,NA,NA,NA,24.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,107.0,0.0,150.0,0.0,177.0,0.0,4.0,0.0,72.0,0.0,20.0,107.0,6.0
FFF,2013J,170030,M,Wales,HE Qualification,20-30%,0-35,1,60,N,Distinction,-54.0,NA,19.0,80.0,47.0,100.0,96.0,94.0,138.0,92.0,181.0,73.0,234.0,91.0,234.0,95.0,235.0,88.0,235.0,72.0,235.0,92.0,235.0,88.0,235.0,81.0,7.0,0.0,3.0,69.0,0.0,232.0,10.0,802.0,22.0,6.0,6.0,446.0,0.0,93.0,236.0,17.0
FFF,2013J,170943,M,London Region,A Level or Equivalent,60-70%,0-35,1,150,N,Pass,-61.0,NA,18.0,76.0,45.0,74.0,87.0,79.0,123.0,81.0,166.0,81.0,21.0,96.0,31.0,96.0,101.0,82.0,101.0,71.0,151.0,78.0,194.0,88.0,154.0,74.0,15.0,3.0,5.0,230.0,0.0,375.0,0.0,877.0,28.0,5.0,19.0,718.0,0.0,154.0,320.0,25.0
FFF,2013J,171304,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-39.0,NA,18.0,74.0,60.0,40.0,116.0,49.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,0.0,138.0,0.0,255.0,1.0,607.0,0.0,15.0,5.0,68.0,0.0,19.0,225.0,24.0
FFF,2013J,171549,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-150.0,116.0,12.0,84.0,43.0,66.0,91.0,80.0,NA,NA,NA,NA,27.0,83.0,53.0,97.0,94.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,205.0,0.0,146.0,0.0,301.0,19.0,6.0,3.0,243.0,0.0,17.0,106.0,7.0
FFF,2013J,171692,F,Wales,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,-92.0,NA,18.0,82.0,48.0,54.0,96.0,31.0,131.0,40.0,180.0,65.0,33.0,71.0,228.0,82.0,238.0,71.0,238.0,63.0,238.0,54.0,238.0,53.0,238.0,47.0,0.0,0.0,5.0,175.0,0.0,273.0,2.0,712.0,4.0,6.0,0.0,730.0,0.0,45.0,238.0,20.0
FFF,2013J,173412,M,North Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-108.0,184.0,17.0,92.0,47.0,76.0,110.0,89.0,NA,NA,NA,NA,97.0,86.0,469.0,91.0,469.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,12.0,0.0,200.0,0.0,378.0,3.0,904.0,33.0,12.0,10.0,196.0,0.0,40.0,196.0,29.0
FFF,2013J,174468,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,175453,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-54.0,NA,18.0,64.0,43.0,68.0,95.0,75.0,137.0,54.0,170.0,62.0,6.0,91.0,80.0,84.0,87.0,64.0,102.0,68.0,136.0,80.0,172.0,72.0,171.0,70.0,0.0,0.0,3.0,91.0,0.0,160.0,0.0,189.0,2.0,5.0,0.0,660.0,0.0,12.0,171.0,26.0
FFF,2013J,177568,M,South Region,A Level or Equivalent,80-90%,0-35,2,60,N,Pass,-33.0,NA,21.0,78.0,46.0,84.0,96.0,75.0,131.0,86.0,173.0,45.0,208.0,96.0,214.0,100.0,217.0,92.0,221.0,91.0,227.0,91.0,236.0,95.0,227.0,96.0,0.0,0.0,1.0,57.0,0.0,103.0,0.0,330.0,0.0,2.0,0.0,414.0,0.0,12.0,99.0,2.0
FFF,2013J,178118,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-114.0,NA,9.0,86.0,44.0,44.0,83.0,58.0,NA,NA,NA,NA,11.0,88.0,14.0,78.0,137.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,83.0,0.0,150.0,0.0,200.0,0.0,1.0,0.0,553.0,0.0,12.0,117.0,4.0
FFF,2013J,178258,F,West Midlands Region,HE Qualification,10-20,35-55,0,270,N,Withdrawn,-171.0,-92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,180974,M,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,-80.0,NA,-1.0,62.0,-1.0,88.0,-1.0,75.0,131.0,62.0,173.0,82.0,-1.0,89.0,-1.0,88.0,103.0,71.0,130.0,71.0,220.0,68.0,224.0,86.0,224.0,69.0,26.0,17.0,1.0,164.0,0.0,734.0,4.0,1990.0,70.0,26.0,19.0,1023.0,0.0,47.0,340.0,44.0
FFF,2013J,184473,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-33.0,NA,19.0,42.0,46.0,26.0,96.0,51.0,131.0,48.0,171.0,51.0,230.0,86.0,231.0,99.0,231.0,84.0,231.0,89.0,231.0,89.0,234.0,91.0,234.0,96.0,0.0,0.0,2.0,289.0,0.0,134.0,0.0,475.0,5.0,1.0,0.0,451.0,0.0,13.0,92.0,3.0
FFF,2013J,184627,F,London Region,HE Qualification,0-10%,35-55,3,90,N,Withdrawn,-37.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,42.0,0.0,47.0,9.0,95.0,4.0,5.0,4.0,5.0,0.0,5.0,40.0,5.0
FFF,2013J,184720,M,Wales,Lower Than A Level,10-20,0-35,2,90,N,Withdrawn,-29.0,100.0,19.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,48.0,0.0,106.0,0.0,132.0,2.0,3.0,0.0,84.0,0.0,13.0,52.0,1.0
FFF,2013J,184925,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-75.0,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,187199,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-47.0,NA,18.0,84.0,44.0,62.0,95.0,77.0,127.0,81.0,172.0,83.0,10.0,78.0,41.0,93.0,80.0,76.0,171.0,65.0,171.0,75.0,229.0,73.0,229.0,78.0,9.0,0.0,2.0,110.0,0.0,215.0,1.0,656.0,4.0,13.0,4.0,610.0,0.0,18.0,161.0,10.0
FFF,2013J,188524,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,N,Withdrawn,-117.0,200.0,26.0,56.0,46.0,54.0,101.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,62.0,0.0,35.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,11.0,38.0,1.0
FFF,2013J,190910,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-173.0,NA,19.0,82.0,47.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,64.0,0.0,75.0,0.0,71.0,0.0,13.0,0.0,5.0,0.0,7.0,66.0,4.0
FFF,2013J,192680,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-43.0,NA,18.0,84.0,46.0,88.0,95.0,88.0,130.0,73.0,176.0,95.0,47.0,92.0,72.0,98.0,83.0,87.0,116.0,83.0,180.0,89.0,182.0,83.0,181.0,77.0,7.0,19.0,5.0,685.0,0.0,546.0,0.0,1409.0,23.0,3.0,15.0,807.0,0.0,43.0,404.0,34.0
FFF,2013J,198691,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-86.0,NA,21.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,39.0,0.0,67.0,3.0,122.0,8.0,2.0,0.0,1.0,0.0,7.0,27.0,1.0
FFF,2013J,199361,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-45.0,NA,18.0,90.0,46.0,82.0,96.0,85.0,130.0,91.0,173.0,87.0,45.0,93.0,45.0,93.0,129.0,86.0,129.0,96.0,131.0,91.0,217.0,92.0,217.0,93.0,7.0,9.0,2.0,666.0,0.0,605.0,7.0,1470.0,34.0,20.0,24.0,1258.0,0.0,26.0,275.0,41.0
FFF,2013J,200278,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-149.0,49.0,18.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,31.0,0.0,57.0,0.0,65.0,2.0,14.0,0.0,20.0,0.0,2.0,55.0,4.0
