code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25348_date,25348_score,25349_date,25349_score,25350_date,25350_score,25351_date,25351_score,25352_date,25352_score,25353_date,25353_score,25354_date,25354_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2013J,140807,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-148.0,NA,23.0,82.0,52.0,81.0,94.0,78.0,123.0,54.0,166.0,79.0,207.0,76.0,241.0,62.0,17.0,954.0,3.0,703.0,15.0,120.0,99.0,71.0,515.0,71.0
DDD,2013J,141301,M,West Midlands Region,Lower Than A Level,10-20,0-35,2,150,N,Withdrawn,-137.0,49.0,24.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,132.0,0.0,90.0,1.0,90.0,10.0,8.0,55.0,3.0
DDD,2013J,142998,F,North Western Region,HE Qualification,20-30%,35-55,1,120,Y,Withdrawn,-193.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2013J,144895,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-152.0,NA,18.0,69.0,52.0,90.0,71.0,94.0,118.0,85.0,159.0,80.0,206.0,70.0,241.0,73.0,9.0,729.0,0.0,304.0,65.0,83.0,28.0,28.0,228.0,27.0
DDD,2013J,146485,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-115.0,NA,16.0,88.0,48.0,61.0,86.0,82.0,120.0,59.0,165.0,71.0,209.0,39.0,241.0,38.0,4.0,301.0,0.0,278.0,16.0,79.0,76.0,27.0,64.0,11.0
DDD,2013J,146666,F,East Anglian Region,HE Qualification,60-70%,35-55,0,120,N,Fail,-29.0,NA,24.0,60.0,54.0,50.0,88.0,67.0,130.0,20.0,165.0,48.0,207.0,18.0,241.0,38.0,5.0,123.0,0.0,137.0,1.0,113.0,41.0,32.0,226.0,30.0
DDD,2013J,148008,M,North Western Region,A Level or Equivalent,50-60%,0-35,2,60,N,Fail,-75.0,NA,24.0,63.0,56.0,79.0,91.0,82.0,144.0,19.0,NA,NA,NA,NA,NA,NA,2.0,98.0,0.0,138.0,25.0,155.0,32.0,36.0,37.0,6.0
DDD,2013J,148515,F,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,Fail,-164.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,11.0,1.0
DDD,2013J,156783,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-54.0,NA,15.0,87.0,51.0,72.0,87.0,72.0,122.0,71.0,164.0,66.0,204.0,59.0,237.0,80.0,23.0,119.0,0.0,302.0,4.0,316.0,134.0,32.0,144.0,27.0
DDD,2013J,157310,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,210,N,Pass,-16.0,NA,12.0,69.0,47.0,97.0,87.0,81.0,132.0,61.0,164.0,49.0,215.0,25.0,237.0,73.0,11.0,145.0,0.0,268.0,28.0,193.0,53.0,67.0,148.0,10.0
DDD,2013J,158611,M,East Midlands Region,HE Qualification,80-90%,0-35,1,60,N,Pass,-61.0,NA,22.0,55.0,54.0,63.0,85.0,62.0,128.0,39.0,154.0,43.0,205.0,36.0,237.0,69.0,4.0,99.0,0.0,216.0,13.0,164.0,56.0,39.0,145.0,16.0
DDD,2013J,160178,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-89.0,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,162337,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-96.0,NA,25.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,335.0,0.0,204.0,5.0,96.0,58.0,14.0,54.0,6.0
DDD,2013J,164935,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-137.0,NA,26.0,94.0,53.0,80.0,83.0,74.0,123.0,91.0,165.0,47.0,207.0,58.0,237.0,78.0,21.0,46.0,0.0,198.0,8.0,44.0,64.0,54.0,229.0,9.0
DDD,2013J,165178,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-129.0,37.0,24.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,157.0,0.0,140.0,1.0,31.0,11.0,4.0,40.0,8.0
DDD,2013J,169079,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-54.0,NA,24.0,98.0,53.0,92.0,101.0,93.0,132.0,92.0,165.0,95.0,208.0,95.0,237.0,96.0,22.0,445.0,1.0,527.0,9.0,288.0,188.0,94.0,243.0,15.0
DDD,2013J,169700,M,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,-148.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,10.0,0.0,9.0,0.0,2.0,9.0,0.0
DDD,2013J,172965,M,Scotland,Post Graduate Qualification,60-70%,35-55,0,150,N,Withdrawn,-54.0,-32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,173004,F,Ireland,HE Qualification,60-70%,0-35,1,90,N,Fail,-32.0,NA,-1.0,53.0,-1.0,72.0,-1.0,75.0,-1.0,59.0,-1.0,67.0,-1.0,61.0,242.0,42.0,1.0,60.0,0.0,60.0,2.0,2.0,0.0,12.0,19.0,0.0
DDD,2013J,173370,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-57.0,NA,23.0,62.0,52.0,67.0,86.0,75.0,129.0,54.0,158.0,67.0,206.0,55.0,237.0,64.0,13.0,536.0,0.0,340.0,15.0,166.0,70.0,70.0,129.0,11.0
DDD,2013J,177354,F,Wales,Lower Than A Level,80-90%,0-35,1,90,N,Pass,-59.0,NA,25.0,96.0,53.0,95.0,88.0,92.0,126.0,90.0,164.0,85.0,207.0,81.0,241.0,76.0,16.0,149.0,0.0,197.0,3.0,261.0,96.0,49.0,137.0,15.0
DDD,2013J,178020,F,London Region,No Formal quals,20-30%,0-35,0,120,N,Pass,-40.0,NA,24.0,72.0,53.0,70.0,86.0,83.0,123.0,50.0,NA,NA,221.0,29.0,241.0,62.0,41.0,50.0,0.0,180.0,0.0,293.0,27.0,114.0,276.0,45.0
DDD,2013J,179718,F,South East Region,HE Qualification,20-30%,35-55,2,150,Y,Fail,-40.0,NA,25.0,77.0,61.0,69.0,NA,NA,NA,NA,193.0,63.0,NA,NA,NA,NA,4.0,148.0,0.0,253.0,2.0,155.0,54.0,95.0,419.0,67.0
DDD,2013J,179904,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,-108.0,NA,16.0,65.0,53.0,44.0,88.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,186.0,6.0,106.0,1.0,59.0,44.0,45.0,161.0,7.0
DDD,2013J,180651,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-60.0,NA,24.0,87.0,52.0,85.0,87.0,98.0,122.0,95.0,165.0,82.0,207.0,75.0,241.0,76.0,3.0,38.0,4.0,169.0,1.0,60.0,103.0,96.0,364.0,52.0
DDD,2013J,184025,F,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,-148.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,37.0,0.0,22.0,4.0,19.0,5.0,3.0,21.0,0.0
DDD,2013J,185024,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,-61.0,170.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,44.0,0.0,81.0,1.0,27.0,16.0,32.0,31.0,7.0
DDD,2013J,185127,M,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,-54.0,NA,23.0,91.0,57.0,72.0,88.0,84.0,123.0,67.0,165.0,67.0,NA,NA,241.0,82.0,8.0,67.0,0.0,118.0,3.0,23.0,53.0,37.0,129.0,24.0
DDD,2013J,188875,M,Yorkshire Region,HE Qualification,10-20,35-55,0,60,N,Fail,-81.0,NA,26.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,71.0,0.0,34.0,0.0,25.0,20.0,6.0,43.0,0.0
DDD,2013J,189624,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass,-151.0,NA,25.0,84.0,53.0,82.0,88.0,86.0,123.0,54.0,165.0,74.0,207.0,46.0,237.0,69.0,9.0,329.0,0.0,622.0,15.0,408.0,82.0,71.0,386.0,36.0
DDD,2013J,191445,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-57.0,NA,24.0,71.0,52.0,84.0,88.0,69.0,123.0,53.0,176.0,46.0,NA,NA,237.0,40.0,9.0,203.0,4.0,267.0,1.0,102.0,29.0,57.0,245.0,27.0
DDD,2013J,198953,F,Wales,Lower Than A Level,60-70%,35-55,2,180,N,Withdrawn,-143.0,-120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,202489,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-142.0,60.0,25.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,55.0,6.0,146.0,0.0,34.0,32.0,39.0,176.0,20.0
DDD,2013J,203066,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-149.0,NA,24.0,76.0,52.0,78.0,87.0,89.0,122.0,59.0,164.0,73.0,206.0,34.0,243.0,64.0,16.0,380.0,1.0,248.0,29.0,43.0,74.0,72.0,321.0,22.0
DDD,2013J,204182,M,South West Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,-200.0,NA,20.0,72.0,51.0,61.0,86.0,39.0,123.0,45.0,165.0,42.0,207.0,53.0,242.0,60.0,36.0,59.0,0.0,258.0,12.0,245.0,23.0,88.0,225.0,18.0
DDD,2013J,204505,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-89.0,NA,24.0,71.0,52.0,75.0,87.0,80.0,122.0,62.0,164.0,54.0,206.0,36.0,242.0,71.0,5.0,205.0,0.0,7277.0,18.0,426.0,86.0,71.0,148.0,15.0
DDD,2013J,205417,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-134.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,96.0,0.0,131.0,0.0,12.0,2.0,12.0,23.0,5.0
DDD,2013J,205442,M,Ireland,HE Qualification,NA,35-55,0,60,N,Pass,-94.0,NA,24.0,93.0,54.0,82.0,88.0,82.0,129.0,96.0,166.0,85.0,209.0,87.0,243.0,84.0,18.0,213.0,0.0,202.0,30.0,94.0,117.0,46.0,244.0,14.0
DDD,2013J,227020,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-45.0,NA,24.0,91.0,53.0,72.0,87.0,68.0,123.0,59.0,171.0,64.0,209.0,53.0,242.0,51.0,4.0,64.0,2.0,89.0,9.0,97.0,40.0,41.0,54.0,4.0
DDD,2013J,227167,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-107.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
DDD,2013J,227491,F,West Midlands Region,A Level or Equivalent,10-20,35-55,1,150,N,Withdrawn,-109.0,-66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,228695,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-134.0,96.0,25.0,75.0,52.0,63.0,88.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,46.0,0.0,51.0,1.0,123.0,13.0,21.0,52.0,4.0
DDD,2013J,228888,F,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,-89.0,NA,24.0,99.0,53.0,88.0,95.0,95.0,136.0,35.0,NA,NA,NA,NA,237.0,91.0,10.0,122.0,0.0,117.0,4.0,48.0,38.0,74.0,163.0,22.0
DDD,2013J,230510,M,South Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-54.0,NA,25.0,37.0,58.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,15.0,0.0,38.0,0.0,87.0,2.0,12.0,10.0,2.0
DDD,2013J,231572,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-199.0,NA,23.0,67.0,52.0,59.0,87.0,43.0,122.0,31.0,164.0,59.0,207.0,53.0,237.0,64.0,2.0,86.0,0.0,103.0,5.0,195.0,22.0,45.0,91.0,3.0
DDD,2013J,232078,M,Yorkshire Region,HE Qualification,10-20,35-55,0,60,N,Withdrawn,-152.0,115.0,22.0,41.0,50.0,30.0,93.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,26.0,0.0,97.0,2.0,111.0,0.0,34.0,155.0,16.0
DDD,2013J,234406,F,Scotland,HE Qualification,60-70%,0-35,0,75,N,Pass,-38.0,NA,25.0,84.0,57.0,71.0,91.0,80.0,123.0,68.0,180.0,67.0,217.0,60.0,242.0,33.0,0.0,125.0,0.0,220.0,14.0,248.0,98.0,59.0,233.0,19.0
DDD,2013J,234827,M,South Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,-65.0,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,30.0,0.0,20.0,2.0,15.0,1.0,2.0,7.0,1.0
DDD,2013J,235777,M,London Region,A Level or Equivalent,10-20,0-35,2,60,N,Withdrawn,-203.0,215.0,23.0,42.0,59.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0,119.0,0.0,309.0,2.0,100.0,180.0,33.0,271.0,25.0
DDD,2013J,236150,F,Wales,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-163.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,27.0,0.0,61.0,1.0,39.0,0.0,20.0,36.0,11.0
DDD,2013J,236857,M,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-40.0,NA,22.0,59.0,53.0,79.0,88.0,66.0,123.0,75.0,164.0,80.0,206.0,73.0,237.0,49.0,9.0,176.0,6.0,127.0,0.0,49.0,55.0,73.0,193.0,11.0
DDD,2013J,236953,F,South East Region,A Level or Equivalent,80-90%,0-35,2,60,N,Pass,-39.0,NA,24.0,84.0,51.0,93.0,87.0,91.0,122.0,55.0,164.0,81.0,206.0,79.0,237.0,78.0,16.0,519.0,0.0,445.0,24.0,95.0,62.0,36.0,282.0,38.0
DDD,2013J,237418,F,London Region,A Level or Equivalent,20-30%,35-55,0,90,Y,Withdrawn,-53.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,20.0,0.0,20.0,3.0,21.0,25.0,9.0,35.0,5.0
DDD,2013J,237506,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,13.0,0.0,6.0,0.0,13.0,17.0,1.0
DDD,2013J,237602,F,South East Region,Lower Than A Level,10-20,0-35,1,60,N,Pass,-38.0,NA,23.0,97.0,52.0,89.0,86.0,90.0,122.0,94.0,163.0,86.0,211.0,71.0,237.0,69.0,36.0,294.0,0.0,320.0,20.0,131.0,82.0,45.0,254.0,30.0
DDD,2013J,237808,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-40.0,NA,24.0,49.0,53.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,198.0,0.0,43.0,2.0,16.0,10.0,35.0,48.0,0.0
DDD,2013J,238800,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-58.0,NA,24.0,66.0,55.0,44.0,91.0,27.0,123.0,36.0,164.0,13.0,206.0,4.0,NA,NA,3.0,3.0,0.0,35.0,0.0,179.0,0.0,22.0,35.0,2.0
DDD,2013J,238983,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,90,Y,Pass,-36.0,NA,24.0,68.0,53.0,90.0,87.0,87.0,121.0,80.0,163.0,82.0,207.0,73.0,237.0,78.0,27.0,1208.0,5.0,890.0,24.0,100.0,225.0,71.0,385.0,43.0
DDD,2013J,240641,F,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-75.0,NA,24.0,71.0,52.0,62.0,88.0,74.0,122.0,77.0,164.0,56.0,207.0,63.0,242.0,64.0,15.0,357.0,0.0,235.0,5.0,130.0,57.0,43.0,89.0,19.0
DDD,2013J,242472,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-95.0,NA,24.0,80.0,53.0,67.0,88.0,81.0,123.0,60.0,NA,NA,NA,NA,NA,NA,3.0,191.0,0.0,228.0,1.0,249.0,161.0,74.0,196.0,31.0
DDD,2013J,243372,M,South West Region,A Level or Equivalent,70-80%,35-55,0,75,N,Pass,-130.0,NA,10.0,68.0,49.0,70.0,78.0,71.0,119.0,51.0,156.0,59.0,204.0,55.0,237.0,67.0,24.0,564.0,182.0,578.0,8.0,67.0,149.0,86.0,397.0,14.0
DDD,2013J,244738,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-93.0,NA,24.0,84.0,45.0,80.0,88.0,87.0,122.0,88.0,164.0,88.0,206.0,83.0,241.0,69.0,33.0,395.0,0.0,292.0,1.0,315.0,74.0,69.0,405.0,24.0
DDD,2013J,245653,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-45.0,NA,25.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,5.0,1.0,58.0,0.0,41.0,0.0,8.0,40.0,18.0
DDD,2013J,245946,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Pass,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.0,84.0,1.0,35.0,0.0,176.0,0.0,47.0,75.0,5.0,42.0,1.0
DDD,2013J,248252,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,-54.0,132.0,24.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,3.0,0.0,96.0,0.0,100.0,0.0,3.0,29.0,1.0
DDD,2013J,248695,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-97.0,NA,25.0,78.0,53.0,68.0,90.0,69.0,123.0,27.0,165.0,41.0,207.0,11.0,242.0,36.0,2.0,124.0,0.0,211.0,16.0,342.0,92.0,40.0,120.0,21.0
DDD,2013J,248961,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-114.0,NA,8.0,80.0,37.0,64.0,67.0,80.0,114.0,76.0,156.0,67.0,197.0,74.0,237.0,60.0,4.0,199.0,0.0,292.0,0.0,51.0,108.0,28.0,114.0,19.0
DDD,2013J,249704,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn,-73.0,211.0,29.0,54.0,52.0,48.0,NA,NA,122.0,19.0,NA,NA,NA,NA,NA,NA,6.0,79.0,0.0,93.0,0.0,50.0,44.0,5.0,47.0,3.0
DDD,2013J,250163,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-40.0,NA,23.0,89.0,52.0,87.0,84.0,87.0,120.0,85.0,154.0,77.0,203.0,67.0,241.0,87.0,18.0,754.0,149.0,674.0,12.0,100.0,230.0,169.0,863.0,107.0
DDD,2013J,250456,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn,NA,-40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,250644,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,-137.0,107.0,25.0,75.0,53.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,83.0,0.0,122.0,0.0,52.0,43.0,17.0,38.0,13.0
DDD,2013J,253579,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-137.0,164.0,25.0,53.0,53.0,50.0,88.0,43.0,123.0,7.0,NA,NA,NA,NA,NA,NA,3.0,29.0,6.0,100.0,3.0,78.0,33.0,46.0,83.0,19.0
DDD,2013J,255622,F,South Region,HE Qualification,60-70%,0-35,0,180,N,Fail,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,0.0,17.0,1.0,23.0,0.0,21.0,20.0,8.0
DDD,2013J,257167,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-54.0,NA,16.0,96.0,49.0,97.0,85.0,94.0,122.0,46.0,165.0,65.0,202.0,47.0,237.0,71.0,28.0,262.0,0.0,578.0,7.0,281.0,84.0,82.0,199.0,18.0
DDD,2013J,257359,F,South Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-71.0,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,258010,M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,-38.0,NA,NA,NA,60.0,59.0,95.0,43.0,125.0,68.0,165.0,45.0,207.0,17.0,237.0,58.0,5.0,292.0,0.0,279.0,12.0,54.0,126.0,87.0,223.0,18.0
DDD,2013J,258042,F,South East Region,HE Qualification,60-70%,35-55,0,90,N,Pass,-38.0,NA,23.0,92.0,45.0,94.0,87.0,97.0,122.0,77.0,165.0,89.0,207.0,95.0,237.0,71.0,10.0,512.0,1.0,722.0,24.0,147.0,151.0,53.0,188.0,87.0
DDD,2013J,259060,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-87.0,NA,24.0,76.0,52.0,71.0,87.0,80.0,123.0,85.0,165.0,69.0,207.0,75.0,242.0,87.0,6.0,36.0,0.0,79.0,0.0,159.0,16.0,40.0,78.0,3.0
DDD,2013J,259641,M,North Region,A Level or Equivalent,NA,35-55,0,60,N,Pass,-87.0,NA,25.0,94.0,53.0,89.0,88.0,97.0,124.0,75.0,165.0,59.0,207.0,75.0,242.0,56.0,19.0,287.0,1.0,435.0,29.0,299.0,78.0,89.0,334.0,46.0
DDD,2013J,259951,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-190.0,NA,25.0,42.0,60.0,57.0,102.0,54.0,130.0,61.0,NA,NA,207.0,51.0,237.0,56.0,2.0,98.0,0.0,69.0,2.0,20.0,11.0,25.0,53.0,3.0
DDD,2013J,261495,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Withdrawn,-53.0,201.0,22.0,49.0,52.0,55.0,91.0,77.0,120.0,47.0,NA,NA,NA,NA,NA,NA,28.0,471.0,1.0,693.0,5.0,228.0,134.0,94.0,502.0,73.0
DDD,2013J,263524,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-32.0,NA,28.0,68.0,53.0,73.0,78.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,0.0,23.0,0.0,21.0,0.0,0.0,2.0,0.0
DDD,2013J,266286,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-19.0,NA,21.0,50.0,49.0,81.0,85.0,85.0,121.0,58.0,157.0,62.0,202.0,28.0,237.0,64.0,21.0,638.0,29.0,337.0,23.0,193.0,153.0,143.0,721.0,43.0
DDD,2013J,266558,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,-110.0,NA,34.0,57.0,80.0,60.0,101.0,87.0,138.0,56.0,179.0,48.0,NA,NA,237.0,56.0,2.0,48.0,0.0,73.0,1.0,59.0,16.0,11.0,23.0,5.0
DDD,2013J,267871,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,2,120,N,Pass,-114.0,NA,-1.0,83.0,-1.0,74.0,-1.0,90.0,122.0,68.0,165.0,30.0,207.0,30.0,237.0,51.0,8.0,43.0,0.0,164.0,5.0,163.0,31.0,60.0,176.0,12.0
DDD,2013J,268817,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,-59.0,87.0,24.0,76.0,52.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,262.0,7.0,173.0,2.0,54.0,80.0,46.0,306.0,24.0
DDD,2013J,269065,M,South Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,-88.0,55.0,28.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,252.0,0.0,102.0,3.0,31.0,5.0,9.0,24.0,6.0
DDD,2013J,270393,F,East Anglian Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,-82.0,NA,22.0,86.0,52.0,87.0,85.0,90.0,121.0,77.0,162.0,82.0,206.0,85.0,242.0,73.0,13.0,257.0,0.0,250.0,9.0,54.0,164.0,49.0,133.0,11.0
DDD,2013J,270493,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-116.0,NA,39.0,80.0,54.0,68.0,89.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,0.0,53.0,0.0,78.0,0.0,20.0,92.0,17.0
DDD,2013J,271206,M,North Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-54.0,NA,25.0,70.0,NA,NA,88.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,87.0,0.0,30.0,0.0,20.0,2.0,0.0,17.0,1.0
DDD,2013J,271526,M,South Region,HE Qualification,80-90%,35-55,2,60,N,Pass,-52.0,NA,24.0,58.0,54.0,66.0,88.0,59.0,125.0,44.0,164.0,65.0,207.0,28.0,237.0,60.0,4.0,131.0,0.0,119.0,9.0,127.0,54.0,47.0,140.0,14.0
DDD,2013J,273106,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-96.0,NA,-1.0,69.0,-1.0,73.0,-1.0,39.0,-1.0,39.0,-1.0,42.0,-1.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,274712,M,London Region,HE Qualification,70-80%,35-55,2,60,N,Fail,-150.0,NA,-1.0,83.0,-1.0,59.0,-1.0,74.0,-1.0,68.0,NA,NA,NA,NA,NA,NA,0.0,4.0,0.0,35.0,0.0,5.0,0.0,10.0,29.0,3.0
DDD,2013J,274964,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,-81.0,NA,25.0,78.0,57.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,175.0,0.0,142.0,9.0,235.0,135.0,50.0,78.0,5.0
